,0,1,2,3
10,rosa__kitchen_,.고마운 요녀석이꽃방울을 만들었네요 ^^드시고 남겨둔자연드림물을 줬을뿐인데..고맙게도 이렇게겨울을 잘 살아내고 있네요. 👇 예약. 주문. 문의 👇☎️ 010-9468-4767 👇 카카오채널 👇https://open.kakao.com/me/Rosa__kitchen_#파스타#스테이크#뿔뽀#와인#대관#공간대여#원테이블#와인테이블#생일파티#프로포즈룸#100일#브라이덜샤워#베이비샤워#여자들의즐거운수다#프라이빗모임#맞춤형도시락#박스케이터링#기프트푸드박스,"['#파스타', '#스테이크', '#뿔뽀', '#와인', '#대관', '#공간대여', '#원테이블', '#와인테이블', '#생일파티', '#프로포즈룸', '#100일', '#브라이덜샤워', '#베이비샤워', '#여자들의즐거운수다', '#프라이빗모임', '#맞춤형도시락', '#박스케이터링', '#기프트푸드박스']",0
11,hs_porco.rosso,새해 해피 타임💕오늘 해피 타임 메뉴는고르곤졸라 만조 크림 파스타 입니다메뉴는 매일 새롭게 바뀌니 다음날 메뉴는 인스타 스토리를 확인해주세요!! [예약/문의]⠀⠀⠀☎️ :  061) 375 - 2568⠀⠀⠀⠀⠀⠀📍 : 전라남도 화순군 화순읍 도서관길 14 [DM으로 문의 및 예약 가능하십니다😊,[],0
12,fewhumvia6398,"@chef_seokdeok안녕하세요. 이태리에서 🏫요리학교를 나와 지금까지 이태리 요리를 공부하고 있는 👨 🍳셰프 이석덕입니다.-매일매일 롱,숏 생면 파스타를 뽑고 있으며, 보통의 파스타집에서 요리하는 건면은 절대 사용하지 않습니다. 👋건면은 생면에 비해 품질이 떨어지고 신선하지 않기에 저는 오로지 이태리 남부와 북부, 시칠리아지역 스타일의 건강하고 신선한 생면만을 고집하여 👍👍최고의 생면파스타를 만들고자 합니다. 또한 보통 생면을 사용한 요리는 2-3만원대의 가격으로 판매되지만, 이석덕셰프는 정직한 장사 마인드를 가지고 4900원에서 8900원의 가격으로 판매하고 있습니다. 생면파스타를 만든다는 자부심을 가지고 이태리 현지에서 공수한 고급 재료와 국내의 신선한 재료로 정성을 다해 만들고 있습니다. 검증된 TV프로그램인  KBS생생정보733회/934회, SBS모닝와이드 7413회 금요면탐정 sbs 생방송투데이 먹킷리스트  출연하였으며 모두 방송국의 요청을 받아 촬영했습니다. 이태리 전통메뉴를 고집하며 끊임없이 배우고 공부하여 자부심을 가지고 최고의 생면파스타를 만들겠습니다.감사합니다.****생면****연질밀(카푸토00+계란반죽)1500원,듀럼밀(세몰리나+물반죽)1000원 선택해주세요 *^[롱파스타] 80~130g (면에 따라 g 다릅니다) -1인분 물반죽-1000원 , 계란반죽-1500원 스파게티 -1000원 / 1500원 탈리아텔레 -1000원 레지네테 -1000원 페투치네 -1000원 부가티니 -1000원 탈리올리니 -1000원 타야린(계란반죽)-1500원키타라(물,계란반죽)-1000원,1500원 [숏파스타] 200g - 1인분 물반죽 2000원 계란반죽2500원 먹물갈레티 -2000원 / 2500원 리가토니 -2000원오레키에테 -2000원파케리 -2000원콘킬리에 -2000원카사레체 -2000원푸질리 -2000원카바델리-2000원[색깔면] 롱,숏파스타  롱1500원 1인분 / 숏2500원 1인분 먹물,비트,시금치 🇮🇹주문방법- 스파게티(계란반죽) 3인분  파케리(물반죽) 5인분 ****소스****토마토소스(600g) -4000원볼로네제 라구소스(300g)-10000원 트러플페스토(300g) -10000원 시칠리아페스토(300g) -10000원바질페스토(300g)-15000원 해산물라구소스(300g)-10000원 *라비올리(4pcs/1인분 소-루꼴라리코타치즈)3000원*구운 뇨끼(4pcs/1인분)- 3000원 *콘킬리에 구운 라비올리(4pcs/1인분)- 3000원*로마식 아란치니(스몰사이즈/2개)- 3000원 (60~70g/라구소스에 모짜렐라 치즈 들어갔어요)*라자냐(1개/1인분)- 5000원(오븐에 굽기만 하면 됩니다)트러플 100g (이탈리아 최고급 움브리아 지방) 8만원 트러플오일 250g (직접 핸드 메이드) 트러플 듬뿍 넣어서 ^^2만원 🇮🇹주문상담 카카오톡 아이디 - duck0905 (문자주세요^^) 면종류&소스수량 , 주소 , 핸드폰번호 기재부탁드려요 🇮🇹결제: 주문접수후 바로결재 확인후 배송입니다 카톡으로 결재 확인 문구 부탁드립니다 🇮🇹판매대상 : 전국 파스타,카페,레스토랑,파스타바,생면파스타오픈 사장님 & 일반고객도 가능합니다 🇮🇹첫 주문시 제가 직접 방문해드립니다 🇮🇹주문:월-수 3시이전 주문접수 다음날 배송입니다 10만원이하 택배비부담 , 10만원이상 택배비 무료 🇮🇹직접뽑은 생면&소스 납품,생면파스타오픈 1:1 컨설팅,생면파스타머신 카카오채널 #파스타 #생면파스타 #연남맛집 #연남동맛집 #홍대맛집 #연트럴파크맛집 #홍대입구역맛집 #연남동데이트 #연남동데이트코스 #연남동와인 #파스타맛집 #연남파스트 #신촌파스타 #이대파스타 #홍대파스타 #연남소개팅 #연남동소개팅 #홍대역맛집 #상암동맛집 #마포구맛집 (광고)","['#파스타', '#생면파스타', '#연남맛집', '#연남동맛집', '#홍대맛집', '#연트럴파크맛집', '#홍대입구역맛집', '#연남동데이트', '#연남동데이트코스', '#연남동와인', '#파스타맛집', '#연남파스트', '#신촌파스타', '#이대파스타', '#홍대파스타', '#연남소개팅', '#연남동소개팅', '#홍대역맛집', '#상암동맛집', '#마포구맛집']",134
13,rakkus_kitchen,"#라꾸스키친 2023.01.12(목요일)⛅️🍝 오늘도 12시에 정상 오픈 입니다🙌🏻당일 전화☎️ 자리예약 가능합니다🙇‍♂️(주말,공휴일제외)주차는 가게 앞 꼬깔콘 치우시고 주차하시면 됩니다🫶👩‍🍳1인식당👨‍🍳 주문이 많을경우 시간이 걸리는점 양해부탁드립니다🤗전화 or 문자 or 인스타DM 당일자리예약은 빠르게 확인이 어려울수있습니다🙏",['#라꾸스키친'],6
14,pitapat_cheongna,-🅾🅴🅿🅽,[],9
15,twixnoel,"파스타가 4,900원?!가성비 미쳐버린 이탈리아 전통 생면파스타 맛집말도 안되는 착한 가격에 맛있는 [이석덕 생면파스타]🍝⚪ 매일매일 뽑는 부드럽고 쫄깃한 식감의 생면파스타⚪ KBS생생정보 / SBS모닝와이드 금요면탐정 출연🖥️!!!⚪ SBS 생방송투데이 먹킷리스트 출연 / 매스컴도 인정한 맛집⚪ 한국에서 찐 이탈리아 음식을 맛 볼 수 있는 곳 ⚪ 이탈리아 요리학교 + 쉐프 경력 종합 15년차 ⚪ 이탈리안 요리, 생면파스타 = 이석덕 👍⚪ 청결, 위생 최우선 안심식당으로 선정🏆❝ 맛집들이 많이 모여 있는 연남동에서 사람들이 꾸준히 방문하는 연남동 1위 맛집🏆❞•─────[이석덕생면파스타]─────•🏠 연남점)서울시 마포구 연남동 453-9번지 1층🏠 신촌점)서울시 서대문구 창천동 13-28 2층📞 02-332-6505✔ @chef_seokdeok💌 네이버 예약시 아란치니 서비스로 드립니다💓•────────────────────────────•　▶ 이석덕 생면파스타 l 메뉴 ◀“와인39000원”(와인 바틀 주문시 로마식 피자를 서비스로 드립니다)🔸️생트러플크림 파케리면 8,900원 👈대표메뉴🔸️신선한토마토 3,900원🔸️리코타치즈 콘킬리에면 4,900원🔸️오레키에테 알라 콘타디노 오일 5,900원🔸️오가닉 레몬 갈레티면 6,900원🔸️트러플 구운뇨끼 6,900원🔸️라구 알라 볼로네제 탈리아텔라 6,900원🔸️볼로네제라구 라자냐 7,900원🔸️보타르가 레몬 스파게티면 8,900원🔸️포카치아 고르곤졸라피자 10,900원🔸️포카치아 쌀루피피자 10,900원🔸️스모크치즈 발사믹양파 채끝스테이크 22,000원🔸️시칠리아식 해산물라구 6,900원 🔸️루꼴라 리코타치즈 라비올리 8,900원 .🍝생트러플크림은 이태리 북부 움브리아 지방의 최고급 블랙트러플 사용합니다🌟#연남동맛집 #신촌맛집 #이대맛집 #생면파스타 #파스타 #파스타바 #연트럴파크맛집 #서강대맛집 #가좌동맛집 #망원동맛집 #연희동맛집 #홍대맛집 #연남맛집 #파스타맛집 #연대맛집 #상암동맛집 #연남동파스타 #연남동데이트 #연남동와인 (광고)","['#연남동맛집', '#신촌맛집', '#이대맛집', '#생면파스타', '#파스타', '#파스타바', '#연트럴파크맛집', '#서강대맛집', '#가좌동맛집', '#망원동맛집', '#연희동맛집', '#홍대맛집', '#연남맛집', '#파스타맛집', '#연대맛집', '#상암동맛집', '#연남동파스타', '#연남동데이트', '#연남동와인']",153
16,min_happy.matzip,▫️맹구의 성수 연남토마 탐방▫️#연남토마 #뚝섬맛집 #양식맛집 #카츠맛집 #저장각 -맹구가 다녀온 성수 연남토마를 소개해 주려고해 훌쩍💧-먼저 여기서 주문한 메뉴는📍명란바질오일파스타📍생연어덮밥📍소고기치즈가츠정식📍안심가츠정식📍새우튀김덮밥-먼저 명란바질오일파스타는 아주 바질향가득한 오일이 면에 잘 스며들어 아주 꾸덕하고 입안에서 착착 감기는 맛이였고 명란이 감칠맛을 상승 시켜 주더라구-생연어덮밥은 아주 두툼하고 마블링 좋은 연어가 밥위에 한가득 올려져 나오는데 이거 연어가 아주 고소하고 기름진게 넘 좋았구 밥위에 연어 와사비 올려 먹으면 끝장 나더라구-소고기치즈가츠정식은 아주 크고 치즈가득 육즙가득했는데 이거 안에 소고기를 다져 만들어서 그런지 더욱더 부드럽고 치즈의 고소함이랑 넘 잘어울렸어-안심가츠정식은 아주 부드러운 안심이 겉바속촉하게 튀겨져 나오는데 이거 그냥먹어도 맛나고 소스 찍어서 밥이랑 같이 먹으면 정말 밥도둑 이였어-새우튀김덮밥은 밥위에 간장에 촉촉하게 익힌 계란과 새우튀김을 올려 내어 주는데 이거 아주 촉촉한 식감과 바삭한 식감이 조화가 장난이 아니더라구 넘 맛났어-다들 맛난 양식이 먹고싶다 하면 성수 연남토마에 와보는걸 맹구가 정말 강추할게-▫️성수 연남토마▫️성수동1가 668-94#성수동맛집 #성수 #성수맛집 #뚝섬맛집 #뚝섬역맛집 #서울숲맛집,"['#연남토마', '#뚝섬맛집', '#양식맛집', '#카츠맛집', '#저장각', '#성수동맛집', '#성수', '#성수맛집', '#뚝섬맛집', '#뚝섬역맛집', '#서울숲맛집']",45
17,aboutfishing_official,"#자급자족낚시한끼#챌린지🏆자급자족 낚시한끼 챌린지 시상식🏆두구두구두구 자급자족 낚시한끼 1등!!500,000 코인의 주인공!!👩🏻‍🍳요리왕 위풍당당님 축하드립니다!!요리 퀄리티, 박수, 손질, 플레이팅, 레시피가 완벽한 유저에게 드리는 요리왕👑 바로바로 위풍당당님으로 선정되었습니다. 진심으로 축하드려요🧡💛한식에서부터 궁중요리, 양식과 일식, 중식까지세상의 모든 종류의 음식을 하나 하나 선보여주셨는데요.회와 매운탕말고도 정말 다양한 요리를 해서 먹을 수 있다는 것을 알려주시고, 자세한 레시피와 손질방법, 거기에 TMI를 가장한 Tip들까지!! 정성어린 글 이렇게 많이 남겨주셔서 정말 감사합니다🙏🏻추운 겨울 낚시를 가지 못해 슬픈 마음위풍당당님의 글들을 보면서 달래보세요🥰위풍당당님의 다양한 요리는어바웃피싱 앱에서 확인 가능해요!✅앱 다운은 프로필 링크 하단을 클릭해주세요.#파피요트#파스타#짬뽕","['#자급자족낚시한끼', '#챌린지🏆자급자족', '#파피요트', '#파스타', '#짬뽕']",9
18,uno._.dodos,"파스타가 4,900원?!가성비 미쳐버린 이탈리아 전통 생면파스타 맛집말도 안되는 착한 가격에 맛있는 [이석덕 생면파스타]🍝⚪ 매일매일 뽑는 부드럽고 쫄깃한 식감의 생면파스타⚪ KBS생생정보 / SBS모닝와이드 금요면탐정 출연🖥️!!!⚪ SBS 생방송투데이 먹킷리스트 출연 / 매스컴도 인정한 맛집⚪ 한국에서 찐 이탈리아 음식을 맛 볼 수 있는 곳 ⚪ 이탈리아 요리학교 + 쉐프 경력 종합 15년차 ⚪ 이탈리안 요리, 생면파스타 = 이석덕 👍⚪ 청결, 위생 최우선 안심식당으로 선정🏆❝ 맛집들이 많이 모여 있는 연남동에서 사람들이 꾸준히 방문하는 연남동 1위 맛집🏆❞•─────[이석덕생면파스타]─────•🏠 연남점)서울시 마포구 연남동 453-9번지 1층🏠 신촌점)서울시 서대문구 창천동 13-28 2층📞 02-332-6505✔ @chef_seokdeok💌 네이버 예약시 아란치니 서비스로 드립니다💓•────────────────────────────•　▶ 이석덕 생면파스타 l 메뉴 ◀“와인39000원”(와인 바틀 주문시 로마식 피자를 서비스로 드립니다)🔸️생트러플크림 파케리면 8,900원 👈대표메뉴🔸️신선한토마토 3,900원🔸️리코타치즈 콘킬리에면 4,900원🔸️오레키에테 알라 콘타디노 오일 5,900원🔸️오가닉 레몬 갈레티면 6,900원🔸️트러플 구운뇨끼 6,900원🔸️라구 알라 볼로네제 탈리아텔라 6,900원🔸️볼로네제라구 라자냐 7,900원🔸️보타르가 레몬 스파게티면 8,900원🔸️포카치아 고르곤졸라피자 10,900원🔸️포카치아 쌀루피피자 10,900원🔸️스모크치즈 발사믹양파 채끝스테이크 22,000원🔸️시칠리아식 해산물라구 6,900원 🔸️루꼴라 리코타치즈 라비올리 8,900원 .🍝생트러플크림은 이태리 북부 움브리아 지방의 최고급 블랙트러플 사용합니다🌟#연남동맛집 #신촌맛집 #이대맛집 #생면파스타 #파스타 #파스타바 #연트럴파크맛집 #서강대맛집 #가좌동맛집 #망원동맛집 #연희동맛집 #홍대맛집 #연남맛집 #파스타맛집 #연대맛집 #상암동맛집 #연남동파스타 #연남동데이트 #연남동와인 (광고)","['#연남동맛집', '#신촌맛집', '#이대맛집', '#생면파스타', '#파스타', '#파스타바', '#연트럴파크맛집', '#서강대맛집', '#가좌동맛집', '#망원동맛집', '#연희동맛집', '#홍대맛집', '#연남맛집', '#파스타맛집', '#연대맛집', '#상암동맛집', '#연남동파스타', '#연남동데이트', '#연남동와인']",156
19,gguull_g,새로 리뉴얼된 동성로 맛집 디쉬업리조또 주문 필수.!#디쉬업 #매콤크림파스타#스테이크트러플리조또,"['#디쉬업', '#매콤크림파스타', '#스테이크트러플리조또']",10
20,haejjini_s2,:-)⠀⠀윤서 집들이 🤍⠀언제 봐도 좋고헤어지기 아쉬운 💚⠀⠀#초등학교동창#집들이음식최고야♥️,"['#초등학교동창', '#집들이음식최고야♥️']",105
21,225tomatostreet_eonyang,.오늘도 정상영업 중입니다😊,[],112
22,stb.0720.3s7q,"파스타가 4,900원?!가성비 미쳐버린 이탈리아 전통 생면파스타 맛집말도 안되는 착한 가격에 맛있는 [이석덕 생면파스타]🍝⚪ 매일매일 뽑는 부드럽고 쫄깃한 식감의 생면파스타⚪ KBS생생정보 / SBS모닝와이드 금요면탐정 출연🖥️!!!⚪ SBS 생방송투데이 먹킷리스트 출연 / 매스컴도 인정한 맛집⚪ 한국에서 찐 이탈리아 음식을 맛 볼 수 있는 곳 ⚪ 이탈리아 요리학교 + 쉐프 경력 종합 15년차 ⚪ 이탈리안 요리, 생면파스타 = 이석덕 👍⚪ 청결, 위생 최우선 안심식당으로 선정🏆❝ 맛집들이 많이 모여 있는 연남동에서 사람들이 꾸준히 방문하는 연남동 1위 맛집🏆❞•─────[이석덕생면파스타]─────•🏠 연남점)서울시 마포구 연남동 453-9번지 1층🏠 신촌점)서울시 서대문구 창천동 13-28 2층📞 02-332-6505✔ @chef_seokdeok💌 네이버 예약시 아란치니 서비스로 드립니다💓•────────────────────────────•　▶ 이석덕 생면파스타 l 메뉴 ◀“와인39000원”(와인 바틀 주문시 로마식 피자를 서비스로 드립니다)🔸️생트러플크림 파케리면 8,900원 👈대표메뉴🔸️신선한토마토 3,900원🔸️리코타치즈 콘킬리에면 4,900원🔸️오레키에테 알라 콘타디노 오일 5,900원🔸️오가닉 레몬 갈레티면 6,900원🔸️트러플 구운뇨끼 6,900원🔸️라구 알라 볼로네제 탈리아텔라 6,900원🔸️볼로네제라구 라자냐 7,900원🔸️보타르가 레몬 스파게티면 8,900원🔸️포카치아 고르곤졸라피자 10,900원🔸️포카치아 쌀루피피자 10,900원🔸️스모크치즈 발사믹양파 채끝스테이크 22,000원🔸️시칠리아식 해산물라구 6,900원 🔸️루꼴라 리코타치즈 라비올리 8,900원 .🍝생트러플크림은 이태리 북부 움브리아 지방의 최고급 블랙트러플 사용합니다🌟#연남동맛집 #신촌맛집 #이대맛집 #생면파스타 #파스타 #파스타바 #연트럴파크맛집 #서강대맛집 #가좌동맛집 #망원동맛집 #연희동맛집 #홍대맛집 #연남맛집 #파스타맛집 #연대맛집 #상암동맛집 #연남동파스타 #연남동데이트 #연남동와인 (광고)","['#연남동맛집', '#신촌맛집', '#이대맛집', '#생면파스타', '#파스타', '#파스타바', '#연트럴파크맛집', '#서강대맛집', '#가좌동맛집', '#망원동맛집', '#연희동맛집', '#홍대맛집', '#연남맛집', '#파스타맛집', '#연대맛집', '#상암동맛집', '#연남동파스타', '#연남동데이트', '#연남동와인']",159
23,like_fooddde,😊,[],1
24,jjy__1635_,#세라피코 #첫줄 역시 사진은#전문가 가 촬영을 해주셔야 기깔나네 🔥 놀러오십쇼! 반갑게 인사 해주시면 에이드 써비스!!!....#김포 #이탈리안레스토랑 #레스토랑 #파스타 #피자 ...#연인 #커플 #데이트 #분위기 #맛집 #일상,"['#세라피코', '#첫줄', '#전문가', '#김포', '#이탈리안레스토랑', '#레스토랑', '#파스타', '#피자', '#연인', '#커플', '#데이트', '#분위기', '#맛집', '#일상']",12
25,it.yean3,오일파스타😍 #파스타 #브런치 #팔로우환영💕 #좋아요반사,"['#파스타', '#브런치', '#팔로우환영💕', '#좋아요반사']",13
26,jangyunjung77,#부산#해운대#신세계스파랜드 #파스타#마르게리따피자 #스테이크#원조 만복국수집#불조심#서울깍두기방학에 이사까지 정신없이 일만하다콩주가 좋아하는 스파에서 놀아주고저녁 마실나가서 간만에 달렸다요 ㅋㅋㅋ#KLPGA#1:1레슨 예약제#해운대골프#해운대골프레슨#뱅코리아 파트너 프로,"['#부산', '#해운대', '#신세계스파랜드', '#파스타', '#마르게리따피자', '#스테이크', '#원조', '#불조심', '#서울깍두기방학에', '#KLPGA', '#1:1레슨', '#해운대골프', '#해운대골프레슨', '#뱅코리아']",1
27,la.sand.dog,"라샌독 12:00부터 시작됩니다 런치, 디너 여유좌석 남아있습니다 편하게 문의주세요 #주차장은한남동공영주차장을이용해주세요#예약문의는전화로만받고있습니다#dm확인안합니다 #라샌독오스테리아 #한남동 #한남동맛집 #한남동파스타 #맛스타그램 #먹스타그램 #파스타 #데이트코스 #와인 #애견동반 #애견환영 #lasanddog #lasanddogosteria #pasta #wine","['#주차장은한남동공영주차장을이용해주세요', '#예약문의는전화로만받고있습니다', '#dm확인안합니다', '#라샌독오스테리아', '#한남동', '#한남동맛집', '#한남동파스타', '#맛스타그램', '#먹스타그램', '#파스타', '#데이트코스', '#와인', '#애견동반', '#애견환영', '#lasanddog', '#lasanddogosteria', '#pasta', '#wine']",8
