,Contents,Like,ID,Tags
45,   협찬  식스티즈ㅡ저렴한 가격에 그렇지 못한 고퀄리티 수제버거   레트로 감성의 인테리어와 친절하신 사장님이 계신 이 곳은  식스티즈 입니다  입 떡 벌어지는 묵직한 비쥬얼에 놀라기도 잠시 입에 넣으면 더 놀라운 맛이 펼쳐져요  정통 아메리칸 수제버거를 즐기고 싶다면 바로 여기루 출발하세요      핫BBQ더블치즈버거  핫BBQ치즈버거 세트한 입에 다 넣기도 힘들 만큼 엄청난 두께를 자랑하는데요  더블치즈버거와 그냥 치즈버거는 패티와 치즈의 차이라 취향대로 선택하시면 될 거 같아요 저는 돼지먹보라서 패티도 2장  치즈도 2장인 더블버거를 먹었습니다   육즙 가득한 소고기패티와 녹진진득한 치즈  아삭한 양상추와 할라피뇨까지 들어있어 맛은 물론 식감까지 놓치지 않았어요  재료 하나하나의 맛이 다 느껴져서 행복 그 잡채ㅠㅠ 소스도 아끼지 않고 듬뿍듬뿍 넣어서 소스파인 제 맘까지 훔쳐버림  패티와 치즈가 더블인 만큼 굉장히 묵직한 맛이고 엄청나게 배불러요     세트 주문 시 감자튀김  치즈감자튀김  음료수  밀크쉐이크로 변경이 가능해요  무조건 변경하시구요    치즈감자튀김 이거 요물이에요  치즈와 구운 양파가 올라가서 진득하면서 부드럽고 하 진짜 도른놈      수제버거랑 밀크쉐이크 조합도 끝장나는 거 아시죠  수제버거 먹다가 밀쉐 먹어주면 짭짤했던 입 안이 달달해지면서 느끼함도 싹 가시게 해줘요ㅠ 이것이 마성의 단짠단짠       단품 3 900 6 300  세트 6 500 8 900  음료 리필 가능 식스티즈  60s_burger 영업시간   매일 10 30 20 50서울 마포구 와우산로23길 9 1층ㅡ 마포맛집  마포수제버거  홍대맛집  홍대수제버거  홍대입구맛집  홍대핫플레이스  수제버거맛집  햄버거  burger  burgerlover,107,k_mukbo,"['#식스티즈ㅡ저렴한', '#마포맛집', '#마포수제버거', '#홍대맛집', '#홍대수제버거', '#홍대입구맛집', '#홍대핫플레이스', '#수제버거맛집', '#햄버거', '#burger', '#burgerlover']"
46, 청주시 서문동 동그라미  우 to the 영 to the 우동 to the 그 to the 롸미 분식예전 학교 앞 분식집  문방구  슈퍼에서 팔던별 재료도 들어간 게 없는데 요상하게 맛있는달라스햄버거와 더불어 요즘은 맛보기 힘든추억의 그 케요네즈 소스  사라다햄버거 맛  꽤 매콤한 편이고 계속 당기는 맛이 강한 비냉 이랑 먹으면 꽤 잘 어울리는 독특한 조합 채소들이 아삭아삭 신선함주문 즉시 패티를 구워 따뜻함  햄버거   4 500원 x2 비빔냉면   6 500원 x2  청주맛집  서문동맛집  성안길맛집  성안길밥집  동그라미  청주동그라미  동그라미햄버거  청주노포  단촐한메뉴  청주502,337,50jun2,"['#사라다햄버거', '#비냉', '#햄버거', '#비빔냉면', '#청주맛집', '#서문동맛집', '#성안길맛집', '#성안길밥집', '#동그라미', '#청주동그라미', '#동그라미햄버거', '#청주노포', '#단촐한메뉴', '#청주502']"
47,오늘도 핫하게   오픈하자마자 밀려들어오는 주문으로육즙가 득하게 오픈          고소한 참깨번 사이로 육즙과 프레쉬함을 느껴보세요 단체주문은 방문지점으로 미리 유선문의 부탁드립니다     브로버거  수제버거  수제버거맛집  햄버거  햄버거맛집  햄버거스타그램  버거스타그램  버거  버거맛집  방이동맛집  방이역맛집  방이동먹자골목맛집  방이동맛집추천  올림픽공원맛집  광명맛집  광명역맛집  광명맛집추천,125,bro_burger_,"['#브로버거', '#수제버거', '#수제버거맛집', '#햄버거', '#햄버거맛집', '#햄버거스타그램', '#버거스타그램', '#버거', '#버거맛집', '#방이동맛집', '#방이역맛집', '#방이동먹자골목맛집', '#방이동맛집추천', '#올림픽공원맛집', '#광명맛집', '#광명역맛집', '#광명맛집추천']"
48,맘스터치는 역시 싸이버거지       iphone12mini  맘스터치  햄버거  싸이버거  케이준양념감자  빵찌닝,24,pang_jjjjini,"['#??', '#iphone12mini', '#맘스터치', '#햄버거', '#싸이버거', '#케이준양념감자', '#빵찌닝']"
49,친구가 영업하는 락스타 암장  두번째 돌질   너무 어렵다   클라이밍 다운타우너  햄버거 봉땅  꽈배기 동래정  목살 위스키  하이볼,28,ohtaekkil,"['#클라이밍', '#다운타우너', '#햄버거', '#봉땅', '#꽈배기', '#동래정', '#목살', '#위스키', '#하이볼']"
50,점심에는  맥런치오랜만에 함께  햄버거 점심메뉴  비오는날  창가  햄버거  맥도날드  아빠와딸  여유  주말  주말일상  주말스타그램,9,seungho3357,"['#점심메뉴', '#비오는날', '#창가', '#햄버거', '#맥도날드', '#아빠와딸', '#여유', '#주말', '#주말일상', '#주말스타그램']"
51,삼계동 매장에 오시면 더욱 더 따뜻하고 맛있는 버거를 드실 수 있습니다      해반천로 144번길 4  정동빌딩 1층 유가네닭갈비 건물 안으로 들어오시면 바로 앞입니다  11 00 21 00 화요일 휴무브레이크타임 14 30 16 30010 7584 1322 포장은 15분 전 전화주세요  3,30,valanceburgers,[]
52,치킨버거의 제일 기본인  치킨버거   요새 많이 찾아주시는 제품 중 하나예용      Tip  치킨버거 비프패티토핑  해 드시면 진짜 꿀맛  이건 너무 강추예요 꼭 한번 드셔보세요 후회 안 하실 겁니다      2번째사진은 토핑된 사진입니당 많은 관심 부탁드려요  ,26,lotteria_sanggye,['#치킨버거']
53,테이버거 베리나이스버거 인데 중간에 블루베리가 있어서 느끼지하지 않게 먹을수있음   테이버거  테이스티버거  홍대  햄버거,6,kwanho_lim,"['#테이버거', '#테이스티버거', '#홍대', '#햄버거']"
54,매일 직접 만드는 육즙 터지는 100  소고기 패티  탱글탱글 식감이 입안에서 터지는 100  수제 새우패티  폭신폭신 버터향 넘치는 부드러운 브리오쉬번  그리고 신선한 야채 가득한 리얼수제버거  햄버거에 사용되는 모든 패티는 100  수제로 만들고 있어요    야구장  피크닉  아이들 간식으로 꼭 주문해볼 가치가 있는 곳    잠실 데이트 맛집으로도 추천    케이트버거  올림픽로 35길 124 장미상가A동 B1 13호  02 2202 7667  월 토 10 30 21 00 잠실맛집  잠실역맛집  송파맛집  잠실맛집추천  잠실수제버거  수제버거  수제버거맛집  수제버거전문점  단체주문  단체도시락주문  버거맛집  롯데월드맛집  햄버거  햄버거스타그램  광고 ,92,janhsoem012,"['#잠실맛집', '#잠실역맛집', '#송파맛집', '#잠실맛집추천', '#잠실수제버거', '#수제버거', '#수제버거맛집', '#수제버거전문점', '#단체주문', '#단체도시락주문', '#버거맛집', '#롯데월드맛집', '#햄버거', '#햄버거스타그램']"
55,            일상  먹방스타그램  맛스타그램  햄버거  고든램지버거  1966버거  인스타푸드  foodie  foodporn  foodstagram  hamburger  1966burger  gordonramsayburger  seouler,8,chic_peanut,"['#일상', '#먹방스타그램', '#맛스타그램', '#햄버거', '#고든램지버거', '#1966버거', '#인스타푸드', '#foodie', '#foodporn', '#foodstagram', '#hamburger', '#1966burger', '#gordonramsayburger', '#seouler']"
56, 다운타우너      치즈소스의 진한맛과 짭짤한베이컨맛이 느껴지는 수제버거정석 같은 느낌인  베이컨 치즈버거   통새우가들어있어 실한 새우패티와 상큼한 코울슬로조합에 기대보다 훨 맛있었던  쉬림프 버거   단짠갈릭소스 듬뿍 뿌려진 갓튀긴  갈릭버터프라이즈  요곤 사이드로 강추         먹스타  먹스타그램  푸드  맛스타  먹부림  오늘뭐먹지  좋아요  소통  음식  협찬  협찬디엠  간식  먹방  foodstagram  instafood  일상  음식스타그램  jmt  맛스타그램  음식사진  쿡스타그램  서울맛집  햄버거  한남동  존맛  존맛탱  먹방  먹방스타그램  추천  수제버거,44,muksso_,"['#다운타우너', '#먹스타', '#먹스타그램', '#푸드', '#맛스타', '#먹부림', '#오늘뭐먹지', '#좋아요', '#소통', '#음식', '#협찬', '#협찬디엠', '#간식', '#먹방', '#foodstagram', '#instafood', '#일상', '#음식스타그램', '#jmt', '#맛스타그램', '#음식사진', '#쿡스타그램', '#서울맛집', '#햄버거', '#한남동', '#존맛', '#존맛탱', '#먹방', '#먹방스타그램', '#추천', '#수제버거']"
57,햄피치 3관광        치킨  피자  햄버거,90,y.bo_s,"['#??...', '#치킨', '#피자', '#햄버거']"
58,  어제 햄버거 사달라는 채채들ㅋㅋㅋ그래서 먹고싶은거 다 고르니라 하고   백화점 지하에가서 픽 ㅋㅋ1차로 물떡 꼬치어묵 2차로 대왕카스테라 생크림 3차로 kfc 햄버거 ㅋㅋㅋ대왕카스테라는 며칠전 어린이집 쌤들만사다드렸었는데ㅋㅋㅋ 역시나 빵돌이들 어김없이 픽 해브네 ㅋㅋㅋㅋㅋㅋㅋ채채들 햄버거 많이 못먹고 남기는거 알기에남편이랑 난 어묵도 먹고 배불러 햄버거 주문안하고 채채들 남긴거 그리고 닭껍질튀김 픽ㅋㅋㅋㅋㅋㅋKfc 저번에 닭껍질튀김 맛없더니만개선되서 나온 뉴 닭껍질튀김 이거 완전 존맛탱 ㅋㅋㅋ 담번에 잔득 사와서 맥주안주로다가 먹어야겟음 ㅋㅋㅋㅋㅋㅋㅋ     토요일  백화점  신세계백화점  어묵  대왕카스테라  kfc  닭껍질튀김  물떡  햄버거  먹방  먹부림  먹스타소통,92,gurim150217,"['#토요일', '#백화점', '#신세계백화점', '#어묵', '#대왕카스테라', '#kfc', '#닭껍질튀김', '#물떡', '#햄버거', '#먹방', '#먹부림', '#먹스타소통']"
59, 먹스타그램  햄버거  수제버거  하와이안버거  머쉬룸버거  감자튀김  존맛  jmt  jmtgr  선릉역식당  선릉역점심  선릉역맛집  바스버거  바스버거선릉점,7,tjalwlst,"['#먹스타그램', '#햄버거', '#수제버거', '#하와이안버거', '#머쉬룸버거', '#감자튀김', '#존맛', '#jmt', '#jmtgr', '#선릉역식당', '#선릉역점심', '#선릉역맛집', '#바스버거', '#바스버거선릉점']"
60, 남해  더풀버거  햄버거맛집  햄버거  남해맛집,2,dal_nyom_._._,"['#남해', '#더풀버거', '#햄버거맛집', '#햄버거', '#남해맛집']"
61, 빛나는리니샘 빨간펜선생님이예린토요수업가서 공부 열심히하고잘했다고 상도 받았으니 점심은햄버거 사달라는  이남매들   그래    수업시간에 집중하고잘들었으니 점심은 햄버거당춈  집으로 돌아오는길 맥드라이브스루아이들이 좋아하는 불고기버거세트로사서 집에와서 먹었지요      딸이하는말ㅋ 이집 감자튀김  맛있네늘 집앞에있던 롯데리아에서 사먹다가맥도날드에서 샀는데 확실히 감튀는맥도날드가 좀더 말랑하니 부드럽고햄버거는 롯데리아가 더 맛있데요   햄버거 감튀 맥도날드 롯데리아 불고기버거세트,4,jsyr1023,"['#빛나는리니샘', '#빨간펜선생님이예린토요수업가서', '#이남매들', '#햄버거', '#감튀', '#맥도날드', '#롯데리아', '#불고기버거세트']"
62,시랑하는 친구들 혹은 가족들과 함께 셀러브리티버거에서 햄벅하세요       CelebrateYourDayWithGreatBurgers AlwaysForTheVeryBestTaste HappyMomentsWithYourLovedOnes    CELEBRITYBURGER  ㅅㅔㄹㄹㅓㅂㅡㄹㅣㅌㅣㅂㅓㄱㅓ  ㅅㅔㄹㄹㅓㅂㅂㅓㄱㅓ  CELEBRITY  셀러브리티  ㅅㅜㅈㅔㅂㅓㄱㅓㅁㅏㅅㅈㅣㅂ  ㅅㅜㅈㅔㅂㅓㄱㅓ  ㄷㅗㄱㅗㄱㄷㅗㅇㅁㅏㅅㅈㅣㅂ  ㅎㅏㄴㅌㅣㅇㅕㄱㅁㅏㅅㅈㅣㅂ  ㄷㅐㅊㅣㄷㅗㅇㅁㅏㅅㅈㅣㅂ  ㅅㅓㄴㄹㅡㅇㅇㅕㄱㅁㅏㅅㅈㅣㅂ  양재천맛집  삼성역맛집  역삼맛집  ㅁㅏㅅㅅㅡㅌㅏㄱㅡㄹㅐㅁ  ㅁㅓㄱㅅㅡㅌㅏㄱㅡㄹㅐㅁ  ㅈㅗㅎㅂㅏㄴ  ㄱㅏㅇㄴㅏㅁㅁㅏㅅㅈㅣㅂ  강남역맛집  ㅋㅗㄴㄹㅏㄴㅅㅑㅂ  ㅇㅏㅂㄱㅜㅈㅓㅇㄹㅗㄷㅔㅇㅗㅁㅏㅅㅈㅣㅂ  ㅅㅓㅇㅜㄹㅅㅜㅍㅁㅏㅅㅈㅣㅂ  ㅁㅓㄱㅍㅏㄹ  ㅎㅐㅁㅂㅓㄱㅓ  ㅈㅓㄴㅕㄱㅁㅔㄴㅠ  ㅈㅓㅁㅅㅣㅁㅁㅔㄴㅠ  후라이맛집,52,celebrityseoul,"['#CelebrateYourDayWithGreatBurgers', '#AlwaysForTheVeryBestTaste', '#HappyMomentsWithYourLovedOnes..', '#CELEBRITYBURGER', '#ㅅㅔㄹㄹㅓㅂㅡㄹㅣㅌㅣㅂㅓㄱㅓ', '#ㅅㅔㄹㄹㅓㅂㅂㅓㄱㅓ', '#CELEBRITY', '#셀러브리티', '#ㅅㅜㅈㅔㅂㅓㄱㅓㅁㅏㅅㅈㅣㅂ', '#ㅅㅜㅈㅔㅂㅓㄱㅓ', '#ㄷㅗㄱㅗㄱㄷㅗㅇㅁㅏㅅㅈㅣㅂ', '#ㅎㅏㄴㅌㅣㅇㅕㄱㅁㅏㅅㅈㅣㅂ', '#ㄷㅐㅊㅣㄷㅗㅇㅁㅏㅅㅈㅣㅂ', '#ㅅㅓㄴㄹㅡㅇㅇㅕㄱㅁㅏㅅㅈㅣㅂ', '#양재천맛집', '#삼성역맛집', '#역삼맛집', '#ㅁㅏㅅㅅㅡㅌㅏㄱㅡㄹㅐㅁ', '#ㅁㅓㄱㅅㅡㅌㅏㄱㅡㄹㅐㅁ', '#ㅈㅗㅎㅂㅏㄴ', '#ㄱㅏㅇㄴㅏㅁㅁㅏㅅㅈㅣㅂ', '#강남역맛집', '#ㅋㅗㄴㄹㅏㄴㅅㅑㅂ', '#ㅇㅏㅂㄱㅜㅈㅓㅇㄹㅗㄷㅔㅇㅗㅁㅏㅅㅈㅣㅂ', '#ㅅㅓㅇㅜㄹㅅㅜㅍㅁㅏㅅㅈㅣㅂ', '#ㅁㅓㄱㅍㅏㄹ', '#ㅎㅐㅁㅂㅓㄱㅓ', '#ㅈㅓㄴㅕㄱㅁㅔㄴㅠ', '#ㅈㅓㅁㅅㅣㅁㅁㅔㄴㅠ', '#후라이맛집']"
63,일요일은 후추버거와 함께  든든하고 소화 잘 되는 담백한버거스탑버거 강서점 버거맛집 강서구버거대장  배민대상받은버거 스탑버거  스탑버거강서점  JMT 수제버거  햄버거  버거  화곡맛집  화곡동맛집  화곡역맛집  까치산역맛집  까치산맛집  강서구맛집  양천구맛집  신정역맛집  신정맛집  신월동맛집  고강동맛집 등촌맛집  등촌역맛집  목동역맛집  목동맛집,2,stopburger_dj,"['#버거맛집', '#강서구버거대장', '#배민대상받은버거', '#스탑버거', '#스탑버거강서점', '#JMT', '#수제버거', '#햄버거', '#버거', '#화곡맛집', '#화곡동맛집', '#화곡역맛집', '#까치산역맛집', '#까치산맛집', '#강서구맛집', '#양천구맛집', '#신정역맛집', '#신정맛집', '#신월동맛집', '#고강동맛집', '#등촌맛집', '#등촌역맛집', '#목동역맛집', '#목동맛집']"
64,어제 혼자 해먹고 맛있길래아침에 동찬이도 만들어줌  ,18,및,[]
65, 취요남 수비드 치즈케이크  풀드포크  요리하는친구들 햄버거 협찬 소스 62개2차나눔 끝고마웡  너때문에 많이배웠당상주나눔미루고 미루다가  약속은지켜야지,17,jin_kyugg,"['#취요남', '#수비드', '#치즈케이크', '#풀드포크', '#요리하는친구들', '#햄버거', '#협찬']"
66,점심 시간만 되면 항상 팀원들과 메뉴 고민 삼매경인 먹리뷰는 역시나 또 고민중  새롭고 맛있는게 먹고 싶은데 선택지가항상 좁은게 넘 우울하더라구여  줄어 들어가는 식사시간에 일단 밖에 나가보기로 하고 회사 밖에 나왔는데 원래 줄서서 먹기로 유명한 수제버거집이때마침 자리가 있는거 있죠  참지 못하고 바로 입장해서 빠른 주문  치킨버거 세트를 시켰는데 치킨패티 진짜어마어마 하게 크더라구여  2개 먹고 싶었지만 시간이     조만간 미국 갈일이 있을거 같은데 그때는현지 버거를 먹어보는걸루   수제버거  치킨버거  성수버거  성수맛집  건대맛집  구의맛집  성수역맛집  버거맛집  햄버거,175,meok_review,"['#수제버거', '#치킨버거', '#성수버거', '#성수맛집', '#건대맛집', '#구의맛집', '#성수역맛집', '#버거맛집', '#햄버거']"
