Category,ID,Post_num,Followers,Contents,Tags,Tags_sum,Tags_count,Tags_rate,Likes,Scaled_likes,Contents_len
떡볶이,casamia__food,868.0,675.0, 오늘의메뉴  버섯콩나물밥  ?불목살고추장구이  찐순대내장 떡볶이  깐쇼칠리오징어 고구마햄샌드위치 훈제오리샐러드  닭가슴살샐러드  쉬림프유부초밥샐러드가슴살샐러드훈제오리샐러드6 500원 식권1장점심시간외 필요하신분은 말씀해 주시면바로 만들어 드립니다도시락 6 500원직접 드시고 싶은  음식을 골라서 담을수 있는  셀프 도시락 가능합니다완성된 도시락을 원하시면예약 주문 부탁드립니다02  867  9199뉴티캐슬 가산디지털단지역 금천구한식뷔페 가산역맛집 단체급식 식판 영양사 영양 자율배식 샐러드 가산동한식뷔페가산구내식당맛집 산업체 셀프도시락 수제메뉴 석식 라면바 셀프도시락 오늘의메뉴  점심 중식 식당 ,"#오늘의메뉴, #버섯콩나물밥, #?불목살고추장구이, #찐순대내장, #떡볶이, #깐쇼칠리오징어, #고구마햄샌드위치, #훈제오리샐러드, #닭가슴살샐러드, #쉬림프유부초밥샐러드가슴살샐러드훈제오리샐러드6.500원, #가산디지털단지역, #금천구한식뷔페, #가산역맛집, #단체급식, #식판, #영양사, #영양, #자율배식, #샐러드, #가산동한식뷔페가산구내식당맛집, #산업체, #셀프도시락, #수제메뉴, #석식, #라면바, #셀프도시락, #오늘의메뉴, #점심, #중식, #식당",30,2,6.67,12,0.0014094432699083,337
떡볶이,2___hyeokj및5___yuri,0.0,0.0,22 1 7    연남동  cafe  아우프글렛  크로플  최애  스콘      인생  첫  떡볶이  오픈런  또보겠지떡볶이  맛있고  평화로운  주말           ,"#연남동, #cafe, #아우프글렛, #크로플, #최애, #스콘, #\U0001faf6??, #인생, #첫, #떡볶이, #오픈런, #또보겠지떡볶이, #맛있고, #평화로운, #주말, #♥?, #???, #?",18,1,5.56,50,0.0058726802912849,95
떡볶이,tastynews,4049.0,286000.0,맛집뉴스  속보  떴습니다   광장시장 무떡볶이 강가네떡볶이서울에서도 찐 부산 맛 떡볶이를 먹을 수 있습니다광장시장에서 무를 넣은 떡볶이로 유명하구요오픈부터 웨이팅있대요  근데 회전율은 빠른 편아니  근데 비주얼만 봐도 맛있겠다는 느낌 오지 않나요  꾸덕하고 시뻘건 양념 색  통 가래떡무채가 들어가서 시원하고 고추장 대신 고춧가루와 마늘로 맛 낸 양념이에요살짝 매콤한데 달달함이 더 강한 양념 맛 호불호 나뉠 수도 있겠다 싶은데 좋아하는 분들은 양념에 중독되어서 계속 손이 가는 맛이에요그리고  무엇보다 떡이   대박입니다물떡마냥 ?득?득한 식감이 진짜 미쳐버림ㅠㅠ1인분에 통 가래떡 4개 주시구요떡도 부산에서 만든 100  쌀떡이래요    튀김도 큼지막하고 바삭하니 같이 드셔보시길   강가네떡볶이  서울특별시 종로구 종로32길 2 아케이트 101호 추천메뉴   떡볶이  5 000원    종로  종로맛집  광장시장맛집  떡볶이맛집  부산떡볶이맛집  무떡볶이  광장시장떡볶이  물떡  맛집  종로맛집추천  광장시장맛집추천  쌀떡  떡볶이  맛집추천  냠냠  먹스타그램  간식  점심  광장시장  kfood  streetfood  맛뉴픽  맛집뉴스  맛뉴  맛뉴_종로,"#강가네떡볶이서울에서도, #종로, #종로맛집, #광장시장맛집, #떡볶이맛집, #부산떡볶이맛집, #무떡볶이, #광장시장떡볶이, #물떡, #맛집, #종로맛집추천, #광장시장맛집추천, #쌀떡, #떡볶이, #맛집추천, #냠냠, #먹스타그램, #간식, #점심, #광장시장, #kfood, #streetfood, #맛뉴픽, #맛집뉴스, #맛뉴, #맛뉴_종로",26,5,19.23,740,0.0869156683110171,598
떡볶이,jhyojin0812,120.0,94.0, 해피치즈스마일_호암점 충주분식 호암동맛집 통살돈까스 떡볶이 협찬,"#해피치즈스마일_호암점, #충주분식, #호암동맛집, #통살돈까스, #떡볶이, #협찬",6,1,16.67,9,0.0010570824524312,36
떡볶이,sombanjeju,7.0,55.0,고래  행운 솜반에오시는 고객님들 모두 행운 가득한 하루 되세요     솜반 흑돼지돈까스  돈까스맛집 서귀포맛집 제주맛집 제주맛집추천 도민맛집 제육덮밥 비빔국수 잔치국수 순두부찌개 된장찌개 떡볶이 제주떡볶이맛집 서귀포떡볶이 맛집 서홍동 동홍동,"#솜반, #흑돼지돈까스, #돈까스맛집, #서귀포맛집, #제주맛집, #제주맛집추천, #도민맛집, #제육덮밥, #비빔국수, #잔치국수, #순두부찌개, #된장찌개, #떡볶이, #제주떡볶이맛집, #서귀포떡볶이, #맛집, #서홍동, #동홍동",18,2,11.11,9,0.0010570824524312,135
떡볶이,sunnyday6090,1902.0,847.0,간단하게 간식선물로호불호가 없는세트로 추천드립니다  목포수제도시락   샌드위치 선물로최고 목포케이터링 파티음식 스몰웨딩 목포맛집 떡볶이 목포 목포간식 목포소풍도시락 남악소풍도시락 남악맛집 산정동도시락 용해동도시락 남악간식선물 목포도시락 남악수제도시락 북항도시락 선물도시락  남악선물도시락 목포여친도시락 목포남친도시락 목포선물도시락 남악선물도시락 목포도시락추천 남악도시락추천 목포이벤트 교수님간식 가족간식카카오 park60900,"#목포수제도시락, #샌드위치, #선물로최고, #목포케이터링, #파티음식, #스몰웨딩, #목포맛집, #떡볶이, #목포, #목포간식, #목포소풍도시락, #남악소풍도시락, #남악맛집, #산정동도시락, #용해동도시락, #남악간식선물, #목포도시락, #남악수제도시락, #북항도시락, #선물도시락, #남악선물도시락, #목포여친도시락, #목포남친도시락, #목포선물도시락, #남악선물도시락, #목포도시락추천, #남악도시락추천, #목포이벤트, #교수님간식, #가족간식카카오",30,1,3.33,13,0.001526896875734,238
떡볶이,sunnyday6090,1902.0,847.0,학교로 보내드린선생님들께서 드실간식세트입니다  목포수제도시락   샌드위치 선생님간단간식 목포케이터링 파티음식 스몰웨딩 목포맛집 떡볶이 목포 목포간식 목포소풍도시락 남악소풍도시락 남악맛집 산정동도시락 용해동도시락 남악간식선물 목포도시락 남악수제도시락 북항도시락 선물도시락  남악선물도시락 목포여친도시락 목포남친도시락 목포선물도시락 남악선물도시락 목포도시락추천 남악도시락추천 목포이벤트 교수님간식 가족간식카카오 park60900,"#목포수제도시락, #샌드위치, #선생님간단간식, #목포케이터링, #파티음식, #스몰웨딩, #목포맛집, #떡볶이, #목포, #목포간식, #목포소풍도시락, #남악소풍도시락, #남악맛집, #산정동도시락, #용해동도시락, #남악간식선물, #목포도시락, #남악수제도시락, #북항도시락, #선물도시락, #남악선물도시락, #목포여친도시락, #목포남친도시락, #목포선물도시락, #남악선물도시락, #목포도시락추천, #남악도시락추천, #목포이벤트, #교수님간식, #가족간식카카오",30,1,3.33,12,0.0014094432699083,237
떡볶이,sunnyday6090,1902.0,847.0,늘 제사때마다 주문주시는고객님이시네요   목포수제도시락   샌드위치 제사상차림 목포케이터링 파티음식 스몰웨딩 목포맛집 떡볶이 목포 목포간식 목포소풍도시락 남악소풍도시락 남악맛집 산정동도시락 용해동도시락 남악간식선물 목포도시락 남악수제도시락 북항도시락 선물도시락  남악선물도시락 목포여친도시락 목포남친도시락 목포선물도시락 남악선물도시락 목포도시락추천 남악도시락추천 목포이벤트 교수님간식 가족간식카카오 park60900,"#목포수제도시락, #샌드위치, #제사상차림, #목포케이터링, #파티음식, #스몰웨딩, #목포맛집, #떡볶이, #목포, #목포간식, #목포소풍도시락, #남악소풍도시락, #남악맛집, #산정동도시락, #용해동도시락, #남악간식선물, #목포도시락, #남악수제도시락, #북항도시락, #선물도시락, #남악선물도시락, #목포여친도시락, #목포남친도시락, #목포선물도시락, #남악선물도시락, #목포도시락추천, #남악도시락추천, #목포이벤트, #교수님간식, #가족간식카카오",30,1,3.33,12,0.0014094432699083,232
떡볶이,sunnyday6090,1902.0,847.0,9가지가 과일이 듬뿍골라먹는 행복이 있는미니과일박스 간식으로 최고네요  목포수제도시락   샌드위치 미니과일간식 목포케이터링 파티음식 스몰웨딩 목포맛집 떡볶이 목포 목포간식 목포소풍도시락 남악소풍도시락 남악맛집 산정동도시락 용해동도시락 남악간식선물 목포도시락 남악수제도시락 북항도시락 선물도시락  남악선물도시락 목포여친도시락 목포남친도시락 목포선물도시락 남악선물도시락 목포도시락추천 남악도시락추천 목포이벤트 교수님간식 가족간식카카오 park60900,"#목포수제도시락, #샌드위치, #미니과일간식, #목포케이터링, #파티음식, #스몰웨딩, #목포맛집, #떡볶이, #목포, #목포간식, #목포소풍도시락, #남악소풍도시락, #남악맛집, #산정동도시락, #용해동도시락, #남악간식선물, #목포도시락, #남악수제도시락, #북항도시락, #선물도시락, #남악선물도시락, #목포여친도시락, #목포남친도시락, #목포선물도시락, #남악선물도시락, #목포도시락추천, #남악도시락추천, #목포이벤트, #교수님간식, #가족간식카카오",30,1,3.33,12,0.0014094432699083,250
떡볶이,sunnyday6090,1902.0,847.0, 목포수제도시락   샌드위치 교수님도시락 목포케이터링 파티음식 스몰웨딩 목포맛집 떡볶이 목포 목포간식 목포소풍도시락 남악소풍도시락 남악맛집 산정동도시락 용해동도시락 남악간식선물 목포도시락 남악수제도시락 북항도시락 선물도시락  남악선물도시락 목포여친도시락 목포남친도시락 목포선물도시락 남악선물도시락 목포도시락추천 남악도시락추천 목포이벤트 교수님간식 가족간식카카오 park60900,"#목포수제도시락, #샌드위치, #교수님도시락, #목포케이터링, #파티음식, #스몰웨딩, #목포맛집, #떡볶이, #목포, #목포간식, #목포소풍도시락, #남악소풍도시락, #남악맛집, #산정동도시락, #용해동도시락, #남악간식선물, #목포도시락, #남악수제도시락, #북항도시락, #선물도시락, #남악선물도시락, #목포여친도시락, #목포남친도시락, #목포선물도시락, #남악선물도시락, #목포도시락추천, #남악도시락추천, #목포이벤트, #교수님간식, #가족간식카카오",30,1,3.33,7,0.0008221752407798,211
떡볶이,bana_37,19000.0,33000.0,스토어에 오셔서 생생한 후기들을 확인하세요    편하게 간식 또는 한끼 가볍게 먹는 떡볶이가한봉에 7천원  8천원  만원 언더면 부담스럽더라구요    한봉에 겨우 3 600원      이건 여담인데요 사실 원재료값 상승으로 인해가격때문에 어려움이 많았어요  그래서 빨리 떡볶이 내놓으라고멱살 그렇게 잡히는 와중에도 빨리 오픈할수가 없었지요 긴 이야기는 생략하고 어쨌거나 저쨌거나     가격 그대로 동결   공동구매를 이용하시는 이유이기도 하고우리의  소울푸드 한끼 가볍게 먹자는 떡볶이에 대한 마음가짐        섬세한 맛의 단계   빨간맛   짜장맛   복잡한 구성따위 없다     편하게 원하는 맛별로 골라 담기만 하세요         모든 맛 한봉 3 600원          빨간맛 1단계는 라면을 먹는 초저학년이라면편하게 맛있게 먹을수 있는 맵지 않은 빨간맛이에요 아이들과 함께 떡볶이를 즐길수 있어서 강강추 입니다  대한민국 초딩이라면 떡볶이에 진심임 ㅋㅋㅋㅋㅋ       매운것을 전혀 먹지 못하는 친구들의 경우 베베짜장을 강추   짜장소스에는 밥 비벼먹기 약쏙      미리 생산하여 냉동 오래 해둔 떡 아니에요     매주 새로 뽑아 급냉한 떡으로 제조합니다   이번주 떡으로 바로 발송해드려요       바나마트 로 오셔서 편하게 네이버페이로주문해주세요  문의도 언제나 저희 카카오톡이활짝 열려있습니다    카톡에서  바이바나  검색    ,"#소울푸드, #바나마트",2,0,0.0,22,0.0025839793281653,706
떡볶이,bana_37,19000.0,33000.0, 오픈완료  스토어로 오셔서 주문해주세요      바로 발송 시작합니다    미리 빼두고 오래 냉동해둔 떡이 아닌 그때 그때 뽑는 떡으로   떡이 모자르면 배송 다음주로 넘어갈수 있어요      일편떡심이 더욱 쫀득 쫄깃 맛있는 이유지요    편하게 원하시는 맛으로 골라 골라 담으세요  한봉에 3 600원 이런 가격 보셨나요 가격 착하다고 맛도 가볍게 보시면 써운해요    떡 쫀득은 더 말해서 무엇   떡 만큼 중요한거 모다 오뎅파들 서운하지 않게 어묵도 맛있는 부산어묵으로푹 졸인 후에도 탱글  ?득  어묵 식감을 잃지 않아요  어묵 맛없는거 혐오하는 사람 나야 나        장류 소스의 끝맛 텀텀함이 싫은 저는분말소스에는         발가락까지 넷 다 치켜올려요   시판 떡볶이들 설탕 물엿 범벅의 들큰 소스 아니라서물리지 않아서 너 무 좋은맛 여기에 다진마늘 조금 더하면 또 새로운맛 라면사리 넣어 먹으면 또 든든한맛                                                               맛설명 드려요    빨간1단계 순한맛 저희집 8살은 푹푹 퍼먹고 제일 좋아해요    빨간2단계 보통맛 신라면정도의맵기 저희집 8살은 물 마셔가며 하하 하며 먹어요  빨간3단계 매운맛이에요  빨간4단계 아주아주매워요   여기에 다진마늘 더해서 조리하면 엽떡맛이나요  엽떡 좋아하시면 강추     베베짜장 유아들도 먹을수 있게 달콤한 짜장맛  키즈짜장 아동용으로 라면을 먹을수 있는 아이들에게 추천해요   짜장1단계 보통맛 신라면 맵기정도의 매콤짜장이에요  저희집 8살은 짜장에선 요맛을 좋아하더라구요   짜장2단계 매운맛 찐하게 매콥한 사천짜장맛이에요   맛 선택에 도움되시길 바래요                                                                 구매수량에 따라 추가증정이벤트도 있으니 상세페이지 상단을 꼭 확인해주세요     바나마트 스마트스토어에서 주문해주세요     프로필 하단의 링크를 클릭하시면 이동하실수 있어요  문의   카톡에서 바이바나를 검색해주세요    일편떡심떡볶이X바나마트  ,"#오픈완료, #일편떡심떡볶이X바나마트??",2,0,0.0,22,0.0025839793281653,1057
떡볶이,jtsa9511,54.0,88.0,아들 입대 7일전  먹고싶다던 곱창과 노랑통닭 실컷  묵어라    곱창 노랑통닭 누룽지 떡볶이 처묵처묵 안양일번가,"#곱창, #노랑통닭, #누룽지, #떡볶이, #처묵처묵, #안양일번가",6,1,16.67,9,0.0010570824524312,63
떡볶이,ffocus_on_me,366.0,6336.0,    영통 _  떡볶이      내돈내산   그제는 제가 떡볶이를 사와서 어제는 와이프가 떡볶이를 사와서이틀 연속으로 떡볶이를 먹었습니다  어제는 정말 집 앞 상가에 있는 떡볶이집이였는데요 저에게는 약간 매워서 저는 잘 가지 않는 곳이였습니다  동네 초등학생들은 바글바글 하더라구요   그래도 순대와 섞어서 함께 먹으니 많이 맵지않고맛있게 먹을 수 있었습니다같이 곁들여서 먹은 술은 지난번에 사온 전통주였는데아무래도 쌀로만든 전통주다보니 단맛이 있어서안그래도 단 떡볶이와 먹으니까 너무 달더라구요 그래서 다음엔 정말 회 먹을때 같이 먹기로 다짐했습니다    떡볶이  순대  떡볶이맛집  떡볶이그램  떡볶이스타그램  분식  분식스타그램  밀떡볶이  쌀떡볶이  전통주  전통주스타그램  김포예주  영통맛집  수원,"#영통, #떡볶이, #내돈내산, #떡볶이, #순대, #떡볶이맛집, #떡볶이그램, #떡볶이스타그램, #분식, #분식스타그램, #밀떡볶이, #쌀떡볶이, #전통주, #전통주스타그램, #김포예주, #영통맛집, #수원",17,7,41.18,313,0.0367629786234437,397
떡볶이,ffocus_on_me,366.0,6336.0,    영통 _  만나분식      내돈내산   요즘 프렌차이즈 떡볶이집 때문에옛날에 먹던 학교앞 분식집이 많이 사라졌죠 갑자기 그 맛이 생각나서 분식집 떡볶이를 먹었습니다    떡볶이 4 000원 모두 상상하시는 맛 그대로입니다  달콤하고 살짝 매콤한 분식집 떡볶이였어요  떡은 쌀떡과 밀떡이 섞여있어서쌀떡파 밀떡파 상관없이 모두 맛있게 즐길 수 있었습니다  저는 개인적으로 밀떡이 더 좋더라구요   김말이 오징어 고구마 튀김 각 800원 튀김을 고르면 기름에 다시한번 튀겨주셨습니다떡볶이 소스와 함께 먹으면 순삭  맛있어서 이 많은걸 혼자 다 먹어버렸네요   떡볶이  떡볶이맛집  밀떡볶이  쌀떡볶이  튀김  분식  분식맛집  분식스타그램  떡볶이덕후  떡볶이투어  수원  수원맛집  먹스타맞팔  먹팔맞팔  선팔,"#영통, #만나분식, #내돈내산, #떡볶이, #떡볶이맛집, #밀떡볶이, #쌀떡볶이, #튀김, #분식, #분식맛집, #분식스타그램, #떡볶이덕후, #떡볶이투어, #수원, #수원맛집, #먹스타맞팔, #먹팔맞팔, #선팔",18,4,22.22,315,0.0369978858350951,400
떡볶이,foodtrip1111,22.0,38.0,40년 내공  원조 암뽕순대 할머니 l 대구 서문시장 순대  떡볶이  만두 l Korean Street Food with Sundae  Tteokbokki업로드 되었습니다  재밌게 시청해주세요  It s uploaded  Please enjoy the show,,0,0,0.0,12,0.0014094432699083,145
떡볶이,hi_iamnuri,1767.0,13000.0, 제품협찬  오리뷰어추운겨울에 떡볶이 먹을때 식어서 국물없어지는거 싫어해요    떡이지만 진짜 떡지는건  싫으니깐요    그래서 요새 떡볶이는 꼭 끓여가며 먹는데 쿠쿠 1구 셰프스틱화이트인덕션 테이블에 올려두고 먹으니까 넘 좋은걸요   다이얼로 불조절 타이머설정도 편하고요  사실 다른 1구인덕션이 있는데 테이블이랑 단차가 있다보니 먹을 때 불편하고 무거워서 잘 안쓰게 되는데 이건 테이블이랑 단차없고 올화이트라 테이블에 그냥 올려두고 쓰고 먹고 너무 좋음  지금 주말에 떡볶이 먹고 인덕션 아직도 테이블에 그대로 있는데 그냥 계속 올려두고 써도될만큼 디자인이 심플한 점이 가장 훌륭함         ,"#제품협찬, #오리뷰어추운겨울에",2,0,0.0,22,0.0025839793281653,336
떡볶이,y0ri._.j0ri,14.0,154.0, 첨단  포장마차  분식  떡볶이  튀김  맛집 학교 앞에서 먹던 그 맛     자취요리  요정주방  cooking  일상  먹방스타그램  먹방  자취생  요리  푸드스타그램  먹팔  먹스타  요리스타그램  야식  맛집  먹스타그램  좋아요  맞팔  좋반  cook  집밥스타그램  음식  사진  냠냠  소통,"#첨단, #포장마차, #분식, #떡볶이, #튀김, #맛집, #자취요리, #요정주방, #cooking, #일상, #먹방스타그램, #먹방, #자취생, #요리, #푸드스타그램, #먹팔, #먹스타, #요리스타그램, #야식, #맛집, #먹스타그램??, #좋아요, #맞팔, #좋반, #cook, #집밥스타그램, #음식, #사진, #냠냠, #소통",30,13,43.33,89,0.0104533709184871,172
떡볶이,iminja404,109.0,19.0,내 베베들 언제 이렇게 많이 모였대  ㅋㅋㅋ 일기장  출근  기아  기아자동차  기아카마스터  기아빛고을대리점  광주  신차출고  신차계약  차량인도  차량시승  아침메뉴  분식  참치김밥  치즈라면  떡볶이  물만두  저녁메뉴  국밥  현대옥  볼링  볼린이  신갠지,"#일기장, #출근, #기아, #기아자동차, #기아카마스터, #기아빛고을대리점, #광주, #신차출고, #신차계약, #차량인도, #차량시승, #아침메뉴, #분식, #참치김밥, #치즈라면, #떡볶이, #물만두, #저녁메뉴, #국밥, #현대옥, #볼링, #볼린이, #신갠지",23,2,8.7,1,0.0001174536058256,150
떡볶이,drawing_homecook,82.0,38.0, ,,0,0,0.0,22,0.0025839793281653,1
떡볶이,ty__hi__,120.0,34.0, 무주에서의 먹부림 기록 무주  무주스키장  네네치킨  네네치킨파닭  투썸케이크  네네양념치킨  피자필  우동  떡볶이  돈까스  백화수복,"#무주, #무주스키장, #네네치킨, #네네치킨파닭, #투썸케이크, #네네양념치킨, #피자필, #우동, #떡볶이, #돈까스, #백화수복",11,1,9.09,6,0.0007047216349541,77
떡볶이,mel_m_koo,1141.0,609.0, homecooked  tteokbokki  떡볶이 페친의 포스팅을 보고 떡볶이가 너무 땡겨서 남은 국대떡볶이에 떡추가 대파추가해서 먹었다  덜 맵게 먹으려다 생각보다 너무 매워진 건 덤 ㅋ,"#homecooked, #tteokbokki, #떡볶이",3,1,33.33,26,0.0030537937514681,106
떡볶이,0zzine_k03,283.0,365.0,세상에 하나쁜인  2023년  다이어리   ,"#2023년, #다이어리",2,0,0.0,30,0.0035236081747709,24
떡볶이,jyejye__hye,67.0,361.0, jeongyeon 96  happy0_0h ㅎㅎ 오랜만에 게시물 심퉁떡볶이에서 만나 프로스콘스카페를 거쳐 인생네컷으로 나눠서 마지막에 안녕 ㅋㅋㅋㅋㅋㅋㅋ 심퉁즉석떡볶이  심퉁떡볶이  버터갈릭감자튀김  프로스콘스고잔점  카페  떡볶이  맛집스타그램  인생네컷   안산카페  안산맛집  고잔동맛집,"#심퉁즉석떡볶이, #심퉁떡볶이, #버터갈릭감자튀김, #프로스콘스고잔점, #카페, #떡볶이, #맛집스타그램, #인생네컷??, #안산카페, #안산맛집, #고잔동맛집",11,1,9.09,26,0.0030537937514681,164
떡볶이,momo_sangjeom,2005.0,9830.0,_____ 오늘은 도시락 Day    도시락 준비해서 출근했어요        고추장소스로 진미채볶음  순대볶음 고기고추장볶음 활용해서 맛있게 만들어 드세요 _______ 간단하고 맛있는  진미채볶음 모모_떡볶이소스재료   진미채200g   엄마떡볶이소스  양파 다진마늘 청양고추 조금  참기름 진미채200g 마요네즈 조금 버무린후엄마떡볶이소스 2 3큰스푼 넣고 조물조물 취향에따라 양파 다진마늘 청양고추 넣고 조물조물 마지막에 빨강뚜껑 참기름 휘리릭     Tip   진미채가 부드럽지 않으면 소주 칙칙해서전자레인지 1 3분정도 돌려주세요  오늘도 맛있게 만들어 드세요    모모상점 만능소스 비법소스 집밥 떡볶이소스 떡볶이 반찬 도시락반찬,"#진미채볶음, #모모_떡볶이소스재료, #모모상점, #만능소스, #비법소스, #집밥, #떡볶이소스, #떡볶이, #반찬, #도시락반찬",10,2,20.0,22,0.0025839793281653,358
떡볶이,momo_sangjeom,2005.0,9830.0,_____ 오늘은 집으로 도착하자 마자  매콤하게 고춧가루 조금 더 넣어서 떡볶이 로 저녁 해결했어요           맵달을 원하실때는 베트남고춧가루 조금 넣고 끓이다마지막에 설탕 한스푼 넣고 졸여드세요   오늘도 맛있게 만들어 먹었어요       매일먹어도질리지않아요  소울푸드_____   스토어팜 주문건은 내일 발송되며 매장에도 매일 당일생산 떡으로조금씩 준비되어 있어요   야식 만들어 드시고 이번주 캠핑일정때도 맛있게 드세요      오늘도 모두 수고하셨어요   모모상점 ,"#떡볶이, #매일먹어도질리지않아요??, #소울푸드_____??????스토어팜, #야식, #모모상점?",5,2,40.0,22,0.0025839793281653,270
떡볶이,iminja735,121.0,23.0,  성공한 사람들의 가장 큰 특징 중 하나가  바로 빠른 결단력에 있다고 하죠   궁금 고민되시는 점들은 언제든 찾아주세요  문의는 사랑입니다   일기장  출근  기아  기아자동차  기아카마스터  기아빛고을대리점  광주  신차출고  신차계약  차량인도  차량시승  아침메뉴  분식  참치김밥  치즈라면  떡볶이  물만두  저녁메뉴  국밥  현대옥  볼링  볼린이  신갠지,"#일기장, #출근, #기아, #기아자동차, #기아카마스터, #기아빛고을대리점, #광주, #신차출고, #신차계약, #차량인도, #차량시승, #아침메뉴, #분식, #참치김밥, #치즈라면, #떡볶이, #물만두, #저녁메뉴, #국밥, #현대옥, #볼링, #볼린이, #신갠지",23,2,8.7,0,0.0,207
떡볶이,jooilsong,656.0,310.0,2023 01 11오늘의 메뉴 떡볶이  굴 와이프 지인이 선물해준 국물떡볶이와어무이가 가져온 생굴에 한잔 먹어봄세  일상  daliy  퇴근  저녁메뉴  떡볶이  생굴  소주  맥주  오늘뭐먹지    ,"#일상, #daliy, #퇴근, #저녁메뉴, #떡볶이, #생굴, #소주, #맥주, #오늘뭐먹지, #????",10,2,20.0,21,0.0024665257223396,112
떡볶이,mo.dern_y20,5605.0,2687.0,안주가 진짜 너무너무 맛있다    매드쉐프 완전 조으다조으다친구도 나도 처음 와본곳인데 너무 대만족해서 이제 여기는 우리의 단골 맛집 앞으로 자주 올게요     매드쉐프건대점     마라떡볶이  건대맛집  아란치니  밀크쉐이크  건대맛집매드쉐프  건대입구역맛집  로제떡볶이  건대술집  건대입구맛집  마라로제떡볶이  떡볶이  떡볶이맛집,"#매드쉐프건대점, #마라떡볶이, #건대맛집, #아란치니, #밀크쉐이크, #건대맛집매드쉐프, #건대입구역맛집, #로제떡볶이, #건대술집, #건대입구맛집, #마라로제떡볶이, #떡볶이, #떡볶이맛집",13,3,23.08,27,0.0031712473572938,187
떡볶이,jkshhs10,60.0,261.0,역시떡볶이는길거리표가맛나요  떡볶이 딩동댕 맛나요,"#떡볶이, #딩동댕, #맛나요",3,1,33.33,24,0.0028188865398167,27
떡볶이,happy_hammy_table,274.0,829.0,어제의  가족밥상  아이밥상 방학 2일차어제  저녁밥상  분식한상 떡국떡이랑 라면사리 넣고  떡볶이 미니돈까스  비비고비건만두 저번에 끓여놓았던  어묵탕 이랑어제  점심밥상   이마트호주산양념불고기 에 생강청 양파 당근 넣어 볶기 양배추찜 브로콜리 스크램블에그 우리 첫찌 수업 후  어린이도서관방학동안  독서일기 도전    일상기록 식단기록 슬기로운방학생활,"#가족밥상, #아이밥상, #저녁밥상, #분식한상??떡국떡이랑, #떡볶이, #미니돈까스, #비비고비건만두, #어묵탕, #점심밥상, #이마트호주산양념불고기, #양배추찜, #브로콜리, #스크램블에그, #어린이도서관방학동안, #독서일기, #일상기록, #식단기록, #슬기로운방학생활",18,1,5.56,22,0.0025839793281653,199
떡볶이,jucyi.blog,254.0,719.0, 협찬  국대떡볶이  쫄볶이                        추억의국민학교떡볶이 다들 기억하시죠 저도 초등학교 앞에 있던  국물떡볶이 그 맛을 잊지 못해 늘 찾는데요이번에  쫄볶이밀키트 나왔다고 해서직접 만들어서 먹어봤는데 10분 컷   해동하는 시간을 제외하고   맛있는  떡볶이밀키트  라이브방송 1월 12일 바로 내일 오전 11시에엄청난 할인과 무료배송   사은품으로찾아온다고 하니 놓치지 말아요  라이브주소https   view shoppinglive naver com lives 795022   ㅈㅏㅅㅔㅎㅏㄴ ㅎㅜㄱㅣㄴㅡㄴ ㅂㅡㄹㄹㅗㄱㅡ ㅊㅏㅁㄱㅗㅎㅐㅈㅜㅅㅔㅇㅛ         프로필 링크 타고 블로그 접속   쫄볶이  검색하면 후기 볼 수 있어요   사진 무단 사용을 금합니다   발견 시 사이버 신고 들어갑니다    제품제공  라이브  라이브커머스  떡볶이,"#협찬, #국대떡볶이, #쫄볶이───────────────────────, #추억의국민학교떡볶이, #국물떡볶이, #쫄볶이밀키트, #떡볶이밀키트, #라이브방송, #제품제공, #라이브, #라이브커머스, #떡볶이",12,1,8.33,22,0.0025839793281653,435
떡볶이,tteok_bokki_joa,75.0,66.0,파주 프리미엄 아울렛에 있는 남도분식 떡볶이 위에 어묵튀김이 올라가있어서소스에 찍어 먹으면 너무 맛있다는   떡볶이도 매콤하고   떡볶이는 안질려   남도분식  파주아울렛  파주프리미엄아울렛  떡볶이  떡볶이맛집  맛스타그램  먹스타  먹스타맞팔  좋아요반사  좋아요  일상  instalike  ttokbokki   ,"#남도분식, #파주아울렛, #파주프리미엄아울렛, #떡볶이, #떡볶이맛집, #맛스타그램, #먹스타, #먹스타맞팔, #좋아요반사, #좋아요, #일상, #instalike, #ttokbokki, #♥",14,6,42.86,28,0.0032887009631195,178
떡볶이,eat.archive,43.0,9.0, 미소떡볶이겨울엔 포장마차 떡튀순이 진리 양재역과 강남역 사이 뱅뱅사거리쯤 에 있는 작은 포장마차  쫀득한 쌀떡볶이 처돌이라면 환장한다 적당히 매콤한 양념과  쫀쫀하게 익은 찹쌀순대  마약김밥을 찍어먹으면 한 끼 순삭이다 추천메뉴_쌀떡볶이  찹쌀순대 뱃속손님들_강남,#뱃속손님들_강남,1,0,0.0,22,0.0025839793281653,148
