,0,1,2,3
529,kanghee_cake,"#원주횟집 #원주맛집 #맛집추천 #원주싱싱바다회 #회 : 진짜 다 싱싱하고 맛있었다 새우튀김,짜짱면,스시도 주시는데 다 맛있고 새우튀김은 정말 대박이였다 #맛집 #맛집추천 #먹방 #먹팔 #먹스타맞팔 #먹스타그램🍴 #새우튀김🍤 #초밥 #스시 #회맛집👍 #맛집 #맛집스타그램 #맛집추천 #맛있다 #맛있다그램 #푸드스타그램 #푸드 #food #foodstagram #delicious #deliciusfood #tastyfood #tasty😋","['#원주횟집', '#원주맛집', '#맛집추천', '#원주싱싱바다회', '#회', '#맛집', '#맛집추천', '#먹방', '#먹팔', '#먹스타맞팔', '#먹스타그램🍴', '#새우튀김🍤', '#초밥', '#스시', '#회맛집👍', '#맛집', '#맛집스타그램', '#맛집추천', '#맛있다', '#맛있다그램', '#푸드스타그램', '#푸드', '#food', '#foodstagram', '#delicious', '#deliciusfood', '#tastyfood', '#tasty😋']",12
530,banbok_omakase,🍣반복오마카세 쉐프가 추천하는가스꼬 황돔살이 굉장히 부드러우며 입안을 꽉 채우는 달콤한 맛이 일품입니다.한마리에 두 점만 나오는 귀한 녀석이에요.,[],24
531,sushi_bok,"🌚🎁신규입고 사케 주문하시면20%할인+금태구이 서비스~~⠀⠀⠀⠀⠀⠀🚩#스시바 #스시복마포구 공덕동 #소담길 (투썸플레이스 맞은편)마포대로 12길 34 2층⠀⠀☎️ 02-715-2202✳️ 주차장협소 만차시 주변유료주차장 이용⚠️ 정기휴무 일요일 / 임시휴무 토요일⠀⠀🌞 점심 11:30 ~ 3:00 (L.O. 2:30)🌚 휴식 3:00 ~ 5:00 (Break time)🌝 저녁 5:00 ~ 10:00 (L.O. 9:00)😇 재료 소진시 조기마감합니다.⠀⠀✳️ 디엠문의❌ 유선문의⭕️✳️ 점심▶️ 워크인만 운영됩니다.✳️ 저녁▶️ 워크인 운영됩니다만. ⠀⠀*4~8인 한하여 네이버 예약가능(8인초과 유선문의)⚠️ 노쇼 및 방문직전취소(사실상 노쇼)로 인해⠀⠀ 예약금 제도를 운영하게 되었습니다.⠀⠀(전일취소 100%환불, 당일취소 환불불가)⠀⠀(동시or정시 입장 어려우시면 워크인 방문해주세요 :)✅ 정말 죄송하지만 매장이 협소한 관계로 ⠀⠀ 동시입장만 가능합니다.⠀⠀ 일행분 모두 오셔야 입장 가능합니다.🙇🏻‍♂️ 찾아주셔서 감사합니다 :)⠀⠀⠀#초밥 #스시 #초밥맛집 #사시미맛집 #오마카세 #사시미 #사시미모리아와세 #숙성회 #숙성사시미 #후토마끼 #카이센동 #마포맛집 #공덕맛집 #공덕역맛집 #마포역맛집 #공덕동맛집 #공덕이자카야 #공덕사케바 #경의선숲길맛집 #경의선숲길 #사케 #니혼슈 #이자카야 #혼마구로 #참치 #전복 #와사비","['#스시바', '#스시복마포구', '#소담길', '#초밥', '#스시', '#초밥맛집', '#사시미맛집', '#오마카세', '#사시미', '#사시미모리아와세', '#숙성회', '#숙성사시미', '#후토마끼', '#카이센동', '#마포맛집', '#공덕맛집', '#공덕역맛집', '#마포역맛집', '#공덕동맛집', '#공덕이자카야', '#공덕사케바', '#경의선숲길맛집', '#경의선숲길', '#사케', '#니혼슈', '#이자카야', '#혼마구로', '#참치', '#전복', '#와사비']",42
532,71kcal_,"인생3번째 회뜨기집에 결계를 처놓고혼자사는 내가 오랜만에친구들을 초대하기로하고 뭘해볼까하다가오랜만에 회나 떠보자해서 활어 사다가 시작함양식스타일인유틸리티나이프로 5장뜨기는 로스 낼 확률은 적지만상남자는 오로시칼로 3장뜨기라길래다시 재 도전하였다비늘치고 꼬리잡고 지느러미를 타는데한번에 쭉 잘되더라이때 건방지면 안됐었다뼈타고 가다가 척추넘어가서 살파먹고는 뒷장 갈비대 끊어내는것부터지느러미까지 로스, 뇌절단계에 도달했다어쨌든 필렛이라고 부를만한 4덩이가 나오긴했기에숙성시트지에 돌돌감아 진공땡기고 반나절연어도 곤무지메해서 함께 반나절그동안 맛보기 초밥만들 초대리 좀만들어놓고중식책 읽다가 량몐장이 보이길래 개운한맛 올리려고 산초까지 추가해서 닭가슴살 야채 드레싱소스로 활용해봤다예전에 얼려놨던 간이 약한 피자소스는 딱 피자오븐스파게티로 활용하기 좋기에 바로 모짜렐라 사다가 오븐에 집어넣어버리고 퍼먹기 좋은매쉬포테이토도 함께 준비했다회뜰려고 사시미칼 꺼냈는데 관리를 너무 안했는지 날이 정말 안들었다음식깔아놓고 숫돌로 칼갈수는없기에 그냥 썰었는데 슥 잘리는 맛이없어서 아쉬웟따매운탕은 괜히 남은 양파를 다 집어넣었는지 단맛이 좀 강해서 아쉬웠고 몇번 끓여보니 기대하는 매운탕 맛에는 역시 방아잎보다는 깻잎이더 나은거같다암튼 다들 잘먹어주니 좋긴하더라ㅎㅎ다음엔 더 잘해봐야지ㅎㅎ#숙성회#사시미#초밥#스시#반주#안주#刺身","['#숙성회', '#사시미', '#초밥', '#스시', '#반주', '#안주', '#刺身']",65
533,mikadosushi_official,진짜 신선한 생고기만 육사시미가 가능하다는 사실알고 계신가요?군침 싸-악 고이는 새빨간 빛깔의 육사시미 초밥과함께 불타는 화요일🔥 저녁 함께 하자구요~!오늘도 진짜 신선한 육사시미만을 사용해 만든육사시미 초밥 레일에 쫘악 깔아둘게요🫡#미카도스시 #초밥 #회전초밥 #육사시미,"['#미카도스시', '#초밥', '#회전초밥', '#육사시미']",36
534,pinkruby_,생거는 자제하라고 했는데한달 지났으니까 괜찮겠지#벚꽃스시 #스시 #초밥 #회덮밥 #맛스타그램 #먹스타그램 #맛있다 #연어 #연어초밥 #육아맘 #일상 #소통 #선팔,"['#벚꽃스시', '#스시', '#초밥', '#회덮밥', '#맛스타그램', '#먹스타그램', '#맛있다', '#연어', '#연어초밥', '#육아맘', '#일상', '#소통', '#선팔']",13
535,eexee_x,‘사시미’,[],13
536,kaen_izakaya,안녕하세요 카엔 입니다😊기본적인 예약 이용 방법 에서 ●캐치테이블● 로도 예약 가능 하시니 방문에 참고 하여 주시면 감사드리겠습니다💕항상 감사드립니다 좋은 일이 가득한행복한 한주 보내세요😊,[],40
537,ksw_117,일본여행 4일차먹고 쇼핑하고저날 하루만 4만보 넘김#쿠로몬시장#스시 #이치란라멘 #우메다 #오렌지스트릿 #글리코상 #앉아서잠듬,"['#쿠로몬시장', '#스시', '#이치란라멘', '#우메다', '#오렌지스트릿', '#글리코상', '#앉아서잠듬']",32
538,bessal_gongju,#테라스시 #을지로수족관이 있어서 회 신선도에 믿음이 확 가는 초밥집이 을지로 DDP 앞에 있어요🌿두툼하고 긴꼬리 자태를 내뿜는 초밥이 넘흐 아름답네요😁숙성회만의 쫄깃한 식감이 고대로 살아있어요😋후덜덜한 사이즈의 세숫대야 회덮밥은 충격 그자체⚡️이건 둘이 먹어도 충분해서 주문시 양조절 잘 해야된답니다~😁결국 남은 초밥은 포장했는데 포장도 깔끔하게 잘해주시네요👍1층은2층3층 모두 컨셉이 다른 인테리어인데 2층은 모임하기에 좋고 3층은 루프탑인데 봄이되면 루프탑서 사케랑 함께 일식요리 즐기기 너무 좋을거같아요🍶🍣테라특초밥 25.0🍲회덮밥 14.0#테라스시#동대문맛집#동대문초밥#동대문루프탑#동대문스시#을지로맛집#을지로스시#을지로초밥#을지로데이트#동대문데이트 #맛집#맛집추천#먹팔#맞팔#좋아요#먹팔맞팔#맞팔해요#lb#likeforlikes#맛집스타그램#서울맛집#초밥#스시#초밥맛집#스시맛집#스시잘하는곳#초밥잘하는곳#좋아요#좋아요반사,"['#테라스시', '#을지로수족관이', '#테라스시', '#동대문맛집', '#동대문초밥', '#동대문루프탑', '#동대문스시', '#을지로맛집', '#을지로스시', '#을지로초밥', '#을지로데이트', '#동대문데이트', '#맛집', '#맛집추천', '#먹팔', '#맞팔', '#좋아요', '#먹팔맞팔', '#맞팔해요', '#lb', '#likeforlikes', '#맛집스타그램', '#서울맛집', '#초밥', '#스시', '#초밥맛집', '#스시맛집', '#스시잘하는곳', '#초밥잘하는곳', '#좋아요', '#좋아요반사']",131
539,aze_yeon,[ 방콕 : 스시니와 ]이거슨 인생스시👍🏻#체고야 #짜릿해 초밥만 많이 주는 스시 오마카세가 아니라 다른 음식들도 많이주고보는재미 먹는재미가 가득했던 스시니와✨🥂🍣,"['#체고야', '#짜릿해']",29
540,hyye__juu,일본여행 3일차🙊...#일본 #후쿠오카 #스시 #넘조아 #텐만구신사 #아이스크림 #초코바닐라 #소원 #소원성취 #행복하자애드라❤,"['#일본', '#후쿠오카', '#스시', '#넘조아', '#텐만구신사', '#아이스크림', '#초코바닐라', '#소원', '#소원성취', '#행복하자애드라❤']",74
541,kimu_kimhwangkyung,안녕하세요 키무입니다 오늘 고등어와 석화 사왔습니다고등어 사이즈 선도 뭐하나 빠질것이없네요 준비가 급해서 이만 준비하겠습니다그럼 저녁에 뵙겠습니다#이자카야 #이자카야맛집 #술안주 #안주 #안주스타그램 #안주맛집 #군포맛집 #산본맛집 #스시 #사시미 #일식 #일식맛집 #좋아요반사 #좋반 #좋아요 #초밥 #금정역맛집 #술안주추천 #이자카야추천 #해산물 #한잔 #술스타그램 #일상스타그램 #소통#안양#금정#산본#군포#범계#평촌,"['#이자카야', '#이자카야맛집', '#술안주', '#안주', '#안주스타그램', '#안주맛집', '#군포맛집', '#산본맛집', '#스시', '#사시미', '#일식', '#일식맛집', '#좋아요반사', '#좋반', '#좋아요', '#초밥', '#금정역맛집', '#술안주추천', '#이자카야추천', '#해산물', '#한잔', '#술스타그램', '#일상스타그램', '#소통', '#안양', '#금정', '#산본', '#군포', '#범계', '#평촌']",68
542,eternallove,2️⃣ 초점 나간 일본 집밥오렌쥐스트릿🍊 구경구로몬시장 구경 🍣야끼니꾸에 술🍺들어가기전 길거리 라멘까지👏🏼,[],32
543,hwaney_,꺄르히#아루히#아루히니와#여의도맛집#스시#오마카세#오마바세?#셀린디올,"['#아루히', '#아루히니와', '#여의도맛집', '#스시', '#오마카세', '#오마바세?', '#셀린디올']",150
544,takara_busan,안녕하세요 타카라입니다^^요즘 예전같지 않지만날씨가 포근하니 딱 입니다!오늘도 열심히 달리고 있습니다!오늘하루는 감사하게도 많은 업장분들께서 응원을 주시는 하루가 되는 하루입니다!응원해주셔서 감사합니다🫡🫡초심잃지 않고 노력하는타카라 되겠습니다ㅎㅎㅎ..#타카라 #sake #여행 #일본 #부산 #쇼추 #사케 #지자케 #맛스타그램 #사케스타그램 #니혼슈 #술스타그램 #이자카야 #오마카세 #스시야 #일식 #스시 #카이세키 #축제 #야키토리 #日本酒 #또먹자 #캠핑,"['#타카라', '#sake', '#여행', '#일본', '#부산', '#쇼추', '#사케', '#지자케', '#맛스타그램', '#사케스타그램', '#니혼슈', '#술스타그램', '#이자카야', '#오마카세', '#스시야', '#일식', '#스시', '#카이세키', '#축제', '#야키토리', '#日本酒', '#또먹자', '#캠핑']",35
545,flyasiana인증됨,"::[다시 시작된 #일본여행 🗾]うれしい(우레시이) “기쁘다!!”여행에서 가장 큰 행복 중 하나는맛있는 음식을 경험할 수 있는 기쁨이죠!!😍이웃나라 #일본 의 #오사카 가마법사님들에게 인기 있는 이유도한국인의 입맛에 딱 좋은 음식들이 가득해서 아닐까요?거기에 일본 미식여행의 꽃 #나마비루 까지 함께라면 금상첨화🍺지금 아시아나항공과 오사카 #식도락여행 을 떠나보세요.🍣#스시 일본 여행에서 가장 먹고 싶은 음식 1순위🐙#타코야끼 오사카에서 즐기는 원조의 맛🍖#돈까스 에 진심인 분들은 오사카로 모인다🍜#라멘 오사카에는 한국인들에게 유명한 라멘 맛집 가득🥩#야끼니꾸 입에 넣자마자 고기육즙이 팡팡 터지는 일본식 숯불구이📢 자유여행이 매력적인 도시, 오사카로의 식도락 여행✔️ 김포/인천-오사카 항공권 5% 할인 혜택 (1/9~)✔️ 김포-오사카 매일 2회 운항 (1/13~)✔️ 인천-오사카 매일 2회 운항중👆 @flyasiana 프로필 및 인포크링크에서 오사카 운항 일정과 다양한 여행 혜택을 확인해 보세요😎📸 by.@kkk_drawing@so___ee.u@yunhayoung_@_jjj_01_@w5nho","['#일본여행', '#일본', '#오사카', '#나마비루', '#식도락여행', '#스시', '#타코야끼', '#돈까스', '#라멘', '#야끼니꾸']",1230
546,aaaaayd2,"요즘 오마카세 자주 다니는거같다아,,🤭오마카세 다니다보면 일반초밥집을 못다님.....🤔어제 디너는 말해모해,, 최고였다✨️접객이며 분위기또한기본적으로 여긴 숙성회전문이라 초보들은 긴장 많이 하고 먹어야된다고하눈데(간단하게 말해서 이게....um 말이안됨.몇달지난 생선을 비리지않고 썩지않는상태로 숙성을 시킨다는게 경이로울지경,,)셰프랑 친한사이라서 좋게말하는게 아님스시좋아하는분들은 꼭가봤으면🙏내원탑100%예약제캐치테이블 / @ju_chang_5 셰프님dm#여수오마카세 #좌수영스시오마카세 #여수좌수영오마카세 #주창오셰프#후토마끼 #스시 #초밥 #여수맛집#전국맛집 #숙성회 #스시맛집 #오마카세#스시오마카세 #여수현지인맛집#믿고드셔도됩니다여기는찐이니까","['#여수오마카세', '#좌수영스시오마카세', '#여수좌수영오마카세', '#주창오셰프', '#후토마끼', '#스시', '#초밥', '#여수맛집', '#전국맛집', '#숙성회', '#스시맛집', '#오마카세', '#스시오마카세', '#여수현지인맛집', '#믿고드셔도됩니다여기는찐이니까']",79
547,g.raceful_treasure,Omakase at my home🍣#sushi #nigiri #salmon #salmonsushi #salmonnigiri #salmonsalad #koreantraditionalfishshapedbun #friedkimchirice #cooking #omakase #homakase #costcosalmon #foodie #daily #스시 #초밥 #연어 #연어초밥 #연어샐러드 #붕어빵 #김치볶음밥 #오마카세 #홈마카세 #코스트코연어 #요리스타그램 #먹스타그램 #일상,"['#sushi', '#nigiri', '#salmon', '#salmonsushi', '#salmonnigiri', '#salmonsalad', '#koreantraditionalfishshapedbun', '#friedkimchirice', '#cooking', '#omakase', '#homakase', '#costcosalmon', '#foodie', '#daily', '#스시', '#초밥', '#연어', '#연어초밥', '#연어샐러드', '#붕어빵', '#김치볶음밥', '#오마카세', '#홈마카세', '#코스트코연어', '#요리스타그램', '#먹스타그램', '#일상']",14
548,thsj1130,i am working hard.  쉰다 #foodstagram#smallbusiness #sushichef #food #foodporn #foodie #먹스타그램 #foodphotography #foodstylist #sushi #omakasesushi #맛스타그램 #오마카세 #니기리 #스시 #초밥 #sushitime #사시미오마카세 #사시미맛집 #사시미모리아와세 #사시미 #salmonsashimi #sashimilovers #sashimi #sashimiplatter #sashimilover #초밥맛집#sushinight🍣 #sushilove #한국맛집,"['#foodstagram', '#smallbusiness', '#sushichef', '#food', '#foodporn', '#foodie', '#먹스타그램', '#foodphotography', '#foodstylist', '#sushi', '#omakasesushi', '#맛스타그램', '#오마카세', '#니기리', '#스시', '#초밥', '#sushitime', '#사시미오마카세', '#사시미맛집', '#사시미모리아와세', '#사시미', '#salmonsashimi', '#sashimilovers', '#sashimi', '#sashimiplatter', '#sashimilover', '#초밥맛집', '#sushinight🍣', '#sushilove', '#한국맛집']",23
549,roll.king_,롤킹스시10pcs#롤킹 #스시 #부산맛집 #용호동맛집 #캘리포니아롤 #용호동 #부산스시맛집🍣,"['#롤킹', '#스시', '#부산맛집', '#용호동맛집', '#캘리포니아롤', '#용호동', '#부산스시맛집🍣']",5
550,_______marine.bk,#바다의선물 #사케동 #연어덮밥 #숙성회 #초밥 #스시 #숙성횟집 #동탄맛집 #동탄스시 #먹스타그램 #맛스타그램 #맛집스타그램 #먹방스타그램 👍🏻,"['#바다의선물', '#사케동', '#연어덮밥', '#숙성회', '#초밥', '#스시', '#숙성횟집', '#동탄맛집', '#동탄스시', '#먹스타그램', '#맛스타그램', '#맛집스타그램', '#먹방스타그램']",51
551,yantto_08,도르마무! 되돌리고 싶은 후쿠오카🍣🥢 ... 둘 다 극강의 P형이라 시간 부족에 쇼핑도 제대로 못했지만 행복했던 3박4일. 식도락 여행 제대로 즐기고 현생복귀 스타또!🫶🏻#하카타에키마에 #커낼시티하카타 #나카스강포장마차 #나카스 #유후인료칸 #야외온센 #유후인기차여행 #스시 #다이묘맛집 #모모치해변 #하카타에키추오가이 #와규맛집,"['#하카타에키마에', '#커낼시티하카타', '#나카스강포장마차', '#나카스', '#유후인료칸', '#야외온센', '#유후인기차여행', '#스시', '#다이묘맛집', '#모모치해변', '#하카타에키추오가이', '#와규맛집']",69
552,do___yup,"Dear rain,I think you poured enough? Please stop raining so I can hit some balls🎾비야 제발 그만 좀 와주겠니😕공 좀 치고 싶어🙄",[],69
553,sushichiharu,⁡お客様のお声がけにより、年に一度の『千陽特製江戸前式恵方巻き』承ります。限定販売となりますので早めのご予約お待ちしております。⁡⁡千陽特製恵方巻き　一本2500円(税込)⁡⁡⁡Welcome to Chiharu!Enjoy delicious！！⁡⁡⁡위치 오사카 JR 후쿠시마 역에서 도보 4 분에있는 스시 치하루（鮨千陽）⁡#大阪福島#テイクアウト#ケイタリング#chiharu#toyotaka#sushiinsta#instafood #omakase#instagood #스시#Sushi#寿司#ซูชิ#सुशी#edomaesushi #sushichiharu #鮨#飲食人大学卒業生 #SAKE#鮨千陽#michelin#ミシュラン#ビブグルマン #鮨カウンター好き#貸切#酒#おまかせコース#江戸前握り#百選#携程美食林,"['#大阪福島', '#テイクアウト', '#ケイタリング', '#chiharu', '#toyotaka', '#sushiinsta', '#instafood', '#omakase', '#instagood', '#스시', '#Sushi', '#寿司', '#ซูชิ', '#सुशी', '#edomaesushi', '#sushichiharu', '#鮨', '#飲食人大学卒業生', '#SAKE', '#鮨千陽', '#michelin', '#ミシュラン', '#ビブグルマン', '#鮨カウンター好き', '#貸切', '#酒', '#おまかせコース', '#江戸前握り', '#百選', '#携程美食林']",25
554,dosan_kome,오늘은 코메 휴무입니다!!수요일날 신년 이벤트로 테이블당 1병 콜키지 프리 이벤트 합니다720ml기준에 사케 와인만 가능합니다!!1월 31일까지 행사합니다많은 관심 부탁드립니다🌻⭐매장 5시오픈~⭐쿠팡이츠 5시 오픈~  일요일은 11시마감입니다쿠팡이츠👌포장👌발랫👌룸👌#압구정로데오 #압구정 #도산공원#도산공원맛집 #압구정로데오맛집 #압구정맛집 #학동 #강남맛집#청담맛집 #학동맛집 #신사맛집 #청담동맛집 #회 #소개팅 #데이트 #회사 #사시미 #콜키지프리 #맛집 #회식 #카페 #기념일 #오마카세 #와인  #신사 #와인모임 #가족모임 #골프 #스시 #사케,"['#압구정로데오', '#압구정', '#도산공원', '#도산공원맛집', '#압구정로데오맛집', '#압구정맛집', '#학동', '#강남맛집', '#청담맛집', '#학동맛집', '#신사맛집', '#청담동맛집', '#회', '#소개팅', '#데이트', '#회사', '#사시미', '#콜키지프리', '#맛집', '#회식', '#카페', '#기념일', '#오마카세', '#와인', '#신사', '#와인모임', '#가족모임', '#골프', '#스시', '#사케']",38
555,2petitcochon,"#협찬 | Oh my oh my God ! 회가 길어도 너무 긴 가성비 초밥 #키움초밥내부는 넓고 깔끔. 2-4인 테이블, 바 테이블이 다양하게 자리 잡고 있고 혼밥 하시는 분들도 있을 정도로 프라이빗한 고급진 인테리어.가성비 있는 가격대 초밥집이라 그런지 다양한 연령대 분들도 많이 오셨어요-!🍽️주문한 메뉴커플세트 A @32.000(초밥 16ps, 간장 새우, 홍게그라탕, 어묵탕, 새우튀김 2, 후토마끼2ps, 알밥)주문 후 오래 기다리지 않고 바로 나오는 세트 한상 가득해요비주얼만 봐도 맛있어 보이지 않나요?#꽃등심초밥초밥 중에 제일 먼저 먹는 걸 추천했던! 식기 전에 먹어야 맛있다고 해서 냉큼 먹어봤는데 진짜 입안에서 녹아요 고기가,, !!!!🤤 밥 보다 고기가 커서 더 좋았고 부드러운 육질과 위에 양파와 소스가 잘 어울려서 정말 맛있었어요🤎그다음으로는 참치, 광어, 초새우 초밥 등 여러 종류가 나오는데 진심으로 다 맛있고 [키움 초밥]은 초밥 안에 고추냉이가 없어서 원하는 만큼 올려서 먹거나 간장에 고추냉이를 풀어서 먹으면 돼요'◡'♡⁼³₌₃#후토마끼크기도 크고 안에 구성이 알차게 들어가 있어서 맛있어요,, 고추냉이가 안에 조금 들어간 것 같지만 저는 고추냉이를 사랑해서 좀 더 올려서 먹었는데 홍대 초밥 맛집 맞네요(쌉인정..)🤍#어묵탕이건 정말 강추!!!! 소주 땡기는 칼칼한 국물 맛이 완전 어묵탕 맛집 안에 어묵과 유부가 가득 들어있고 우동사리도 들어있어서 완벽해요 솔직히 이거 먹으러 또 오고 싶을 정도..? 어묵탕이 원래 이렇게 시원하고 칼칼한가요? ❤️‍🔥​초밥과 어묵탕에 조합이란 좋은 것 이구나!!! 된장국 놉!!!! ​#홍게그라탕홍게살 위에 치즈가 가득 올려져 있어서 잘 비벼서 드셔야 해요 부드럽고 짭짤한 홍게살과 치즈에 고소함이 맛없을 수 없는 조합🧡#알밥날치알과 김가루가 가득 들어있는 알밥!!!뜨거운 뚝배기에 나와 나오자마자 비벼주고 누룽지 만들어서 먹으면 정말 고소하고 맛이따 맛이따💙#간장새우짜지도 달지도 않은 적당한 간이 담백하니 맛있어요 저 혼자 2마리 다 먹었어요~ 먹고 알밥 한입 먹으면 금상첨화💚​#새우튀김통통한 새우 살이 바삭하게 나오는데 이건 뭐 말모~ 칠리소스에 찍어 먹으면 맛있어요❤️알찬 구성과 가성비 있는 가격으로 든든하게 식사하고 온 홍대 스시 맛집 키움초밥다음에 초밥이 땡기면 이 구성 그대로 또 먹으러 올 것 같아요 만족 99.9% 하고 갑니다 (ᐡᴗ ̫ᴗᐡ)💜총점 : ⭐️⭐️⭐️⭐️📍.서울 마포구 잔다리로 77 대창 빌딩 ⤷합정역 2번 출구에서 523m🕦. 11:30 - 22:30📞. 02 - 333 - 1511💡. 단체석, 주차, 포장, 예약, 배달, 남/여 화장실 구분⚠️. 주차는 건물 지하주차장에 했는데 들어가는 길이 매우 좁아요 주차 자리는 아무 곳에 나 하면 되고 지상으로 올라가는 문이 닫혀있어서 저희는 차가 들어오는 입구로 올라갔다 내려갔다 했어요..!     #홍대맛집 #홍대스시 #홍대초밥 #홍대술집 #홍대초밥맛집 #합정맛집 #합정초밥 #합정스시 #회 #초밥 #스시 #상수맛집 #상수술집 #홍대입구 #홍대입구역맛집 #합정역 #합정역맛집 #상수역 #상수역맛집 #광흥창 #대흥동맛집","['#협찬', '#키움초밥내부는', '#꽃등심초밥초밥', '#후토마끼크기도', '#어묵탕이건', '#홍게그라탕홍게살', '#알밥날치알과', '#간장새우짜지도', '#새우튀김통통한', '#홍대맛집', '#홍대스시', '#홍대초밥', '#홍대술집', '#홍대초밥맛집', '#합정맛집', '#합정초밥', '#합정스시', '#회', '#초밥', '#스시', '#상수맛집', '#상수술집', '#홍대입구', '#홍대입구역맛집', '#합정역', '#합정역맛집', '#상수역', '#상수역맛집', '#광흥창', '#대흥동맛집']",52
556,fitfllo,"2022.12월 다녀온 도쿄 맛집 리스트🗼🍴계획없이 다녀온 도쿄라 새로운곳 보다는 그동안 못가서 아쉬웠던 추억의 장소들만 다녀왔어요. 그중에 좋아하는곳들만 추려추려 ! 1-2. Afuri - 담백 상큼 깔끔한 유자시오, 츠케멘 모두 짱짱. 깔끔한 맛을 좋아한다면 여기 추천♡ 3. とんき - 오랜만에 다녀온 톤키! 4년전과는 맛이 살짝 변한거 같고 오래된 할아버지도 없지만 그래도 톤키 특유의 분위기가 너무 좋아! 4. 白髭のシュークリーム工房 - 너무너무 귀여운 토토로 슈크림. 히로키에서 가까워서 오코노미야키 먹고 살짝 산책하면 딱이다 ꕤ5. 一蘭 ラーメン - 아는 맛이지만 24시간이니까 야식으로 딱! 반숙란추가에 8배소스는 진리☝🏻6. 銀たこ- 오리지널, 명란마요는 보일때마다 먹어줘야하는 긴타코🐙 7. イマカツ - 가려던 곳 웨이팅이 심해 앞에 보여서 간곳인데 너무 촉촉한 수비드 닭가슴살 카츠와 촉촉한 돈카츠가 너무 맛있었다! 진짜 인생 닭가슴살..8. 五代目 花山うどん 銀座店 - 지나갈때마다 줄이 너무너무 길어서 궁금해서 가본 우동집. 시그니처 납작우동 쫄깃쫄깃 너무 맛있! 별미다 별미! 우동면도 너무 싸서 잔뜩 사왔당 (๑❛ڡ❛๑)9. 近江牛肉店 - 지나가다 직장인들이 줄을 엄청 서길래 궁금해서 다음날 방문한 야키니쿠. 우설 갈비살 모두 너무 부드럽고 맛있는데 찻잔 같은 사이즈에 나오는 고기양은 매우 당황스러웠지만 맛은 있음 !10. 炭火焼き やきとり あやふや - 신바시 근처나 긴자쪽에 숙소를 잡는다면 강추! 직장인들 바글바글해서 궁금해서 가봤는데 제일 유명한 네기마는 진짜 맛있는데 잡내 하나 없는 부속부위도 엄청 맛있고 가격도 900원-1500원 사이! 세세리, 오돌뼈, 네기마 진짜 맛있었는데 간이 진짜 너무 부드럽고 고소해서 깜짝 놀랐다. 배터지게 먹었는데도 3000엔대 나올만큼 가성비맛집! 정말 너무 괜찮았던 집. 신바시나 긴자쪽 간다면 꼭 가줘요.. ⸝⸝ʚ̴̶̷̆ ̯ʚ̴̶̷̆⸝⸝♡",[],466
557,sushi_hane,#스시하네 새콤달콤한 특제 피자소스를 새우 위에 올려 구운 초밥입니다.,['#스시하네'],19
558,kwon_sunghwan,런치코스 잘 먹었습니다 🙏#스시 #🍣,"['#스시', '#🍣']",55
559,rosee.20,"⠀ 💬 25년지기와 낮 데이트 하던 날. 은혼식을 못했네. ㅋㅋㅋㅋ📍스시누하, 서울시 종로구#28Oct2022_Rosée#KOREA #SEOUL #서울 #스시누하 #스시 #종로맛집 #종로 #beer#SonyA7M3 #a7iii #a7m3 #SEL24105G #소니이미지갤러리","['#28Oct2022_Rosée', '#KOREA', '#SEOUL', '#서울', '#스시누하', '#스시', '#종로맛집', '#종로', '#beer', '#SonyA7M3', '#a7iii', '#a7m3', '#SEL24105G', '#소니이미지갤러리']",144
560,sushi_02.08,안녕하세요 배방스시초연입니다 다음주16일부터 스시세트메뉴와 사시미정식메뉴가 생깁니다ㅎㅎ 많은관심 바랍니다 스시세트-초밥8p+왕새우튀김1p+ 우동or소바 반개사시미정식(2인부터주문가능)-1인기준 회8p 새우장2p+초밥4p+왕새우튀김1p+회무침+우동or소바 반개#배방맛집 #배방 #배방초밥맛집 #아산 #아산맛집 #천안 #천안맛집 #불당동 #불당동맛집 #스시 #스시맛집 #스시초연 #초연 #초밥 #초밥맛집 #단체포장 #선결제 #예약환영 #단골손님 #감사합니다 #항상감사합니다🙇‍♀️ #신메뉴 #세트메뉴 #사시미 #아산사랑상품권가맹점 #초심 #초심을잃지말자,"['#배방맛집', '#배방', '#배방초밥맛집', '#아산', '#아산맛집', '#천안', '#천안맛집', '#불당동', '#불당동맛집', '#스시', '#스시맛집', '#스시초연', '#초연', '#초밥', '#초밥맛집', '#단체포장', '#선결제', '#예약환영', '#단골손님', '#감사합니다', '#항상감사합니다🙇\u200d♀️', '#신메뉴', '#세트메뉴', '#사시미', '#아산사랑상품권가맹점', '#초심', '#초심을잃지말자']",27
561,ikasammy_,"한번오면 무조건 또 오게 된다는 신부동 맛집! 단골층이 두텁고 나만 알고싶은 가게 '수스시'주소 : 충남 천안시 동남구 터미널2로 12 신부빌딩 전화 : 0507-1474-8895**포장, 배달도 가능해요!!...#수스시 #신부동맛집 #신부동초밥 #신부동데이트코스 #신부동맛집수스시#동남구초밥 #초밥 #스시 #맛집 #맛집스타그램 #맛집추천 #맛집그램","['#수스시', '#신부동맛집', '#신부동초밥', '#신부동데이트코스', '#신부동맛집수스시', '#동남구초밥', '#초밥', '#스시', '#맛집', '#맛집스타그램', '#맛집추천', '#맛집그램']",103
