,ID,Contents,Tags,Likes,Scaled_Likes,Tag_count
34,jin0go50,   이가네 떡볶이 떡튀세트어묵깡통시장안 떡볶이 맛집 이가네떡볶이여러 방송에서 나올 만큼 맛집이다부산 깡통사장에서 씨앗호떡도 유명하지만 떡볶이 또한 유명한데 한번을 안먹어서 떡 사러 온김에 점심을 떡볶이로 해결떡튀세트고구마튀김 오징어튀김매우 빨갛지만 별로 맵지 않은 달큰한 양념에 튀김 두개가 버무리로 나온다 떡은 쌀떡으로 쫄깃하고 양념엔 채썬 야채가 들어 있는데 양념 듬뿍 찍어 먹어야 맛있다 튀김은 크기가 꽤 컸고 회전율이 좋아 거의 막 튀긴 튀김을 먹을 수 있는데 요게 아주 바삭하니 참 맛있었다기대만큼 떡볶이가 맛있지는 않았지만 튀김을 넘 맛있게 먹어서 다음엔 튀김만 버무리로 시키고 오뎅을 같이 하면 딱 좋을듯 하다이가네떡볶이부평깡통시장깡통시장떡볶이부산부산여행맛집투어맛있다그램먹스타그램먹깨비일상일상기록데일리데일리그램부부스타그램 부부부부일상dailylifedailymydiarynewdiary,"#이가네떡볶이, #부평깡통시장, #깡통시장, #떡볶이, #부산, #부산여행, #맛집투어, #맛있다그램, #먹스타그램, #먹깨비, #일상, #일상기록, #데일리, #데일리그램, #부부스타그램, #부부, #부부일상, #dailylife, #daily, #mydiary, #newdiary",1.0,0.00011745360582569885,21
35,covege.cafe,코베지카페떡볶이파스타직접만든 하얀치즈와 잘 섞어드시면훨씬 부드럽고맛있어요살짝 매콤한데요 부드러운 치즈가 잡아줘요요즘 자꾸 치즈가 묵직하게 만들어져요속상하게근데 그래도 맛나요계속 건강하게 만들어볼께요비오는날 떡볶이 분식,"#비오는날, #떡볶이, #분식",17.0,0.0019967112990368803,3
36,toboki_sindang,리뉴얼된 토보키 맛있게 먹는방법토보키의 꿀팁을 보고 떡볶이를 드셔보세요떡볶이와 토핑을 다양한 조합으로 즐기실수 있습니다오늘 떡볶이에 진한 어묵 국물 한잔하기 딱좋은 날씨네요 금요일 저녁은 토보키,,6.0,0.0007047216349541931,0
37,cooking_won,부산 부산맛집 호떡 요즘같은 물가상승시기에 500원짜리 호떡 보신분온천시장 생활의달인유투버 웅이 가 다녀간 맛집입니당떡볶이 만두3개 단돈 1000원말그대로 혜자인곳 할머니 오래오래 장사해주세요 ,"#부산, #부산맛집, #호떡, #온천시장, #생활의달인유투버, #웅이",41.0,0.004815597838853653,6
38,ju.kyung.a,양푼떡볶이떡볶이오징어양푼떡볶이오징어배산역배산역5번출구맛집연산동맛집망미동맛집배산역맛집두꺼비두꺼비집술맛집풍덕천두꺼비집,"#양푼떡볶이, #떡볶이, #오징어, #양푼떡볶이오징어, #배산역, #배산역5번출구, #맛집, #연산동맛집, #망미동맛집, #배산역맛집, #두꺼비, #두꺼비집, #술맛집, #풍덕천두꺼비집",4.0,0.0004698144233027954,14
39,red_hat0930,   떡볶이 taiwan,"#辣炒年糕, #萬華, #韓式料理, #떡볶이, #taiwan",1.0,0.00011745360582569885,5
40,stella._sejong,안녕하세요  1월 13일 금요일 새 기름입니다 오늘은 흐리고 추적추적 소나기가 내려요 흐린 날 저녁 반짝이는 별  이 보이지 않아 답답하다면 스텔라떡볶이 세종아름점의 별가루와 떡볶이를 먹으면 되지요       취금찬옥이라는 말이있습니다금으로 밥을 짓고 옥으로 반찬을 만든다는 뜻인데금으로 떡볶이를 볶고 옥으로 튀김을 튀긴다는 마음가짐으로 고객님께 최상의 품질의 음식을 제공 해드릴 수 있도록 노력하는 스텔라떡볶이 세종아름점이 되겠습니다오늘도 맛있게 준비해드릴게요 세종배달 세종떡볶이 세종스텔라떡볶이 스텔라떡볶이세종 스텔라떡볶이세종아름점 맛집세종맛집 세종 떡복이맛집메뉴추천 떡볶이 스텔라떡볶이아름동맛집,"#세종배달, #세종떡볶이, #세종스텔라떡볶이, #스텔라떡볶이세종, #스텔라떡볶이세종아름점, #맛집, #세종맛집, #세종, #떡복이맛집, #메뉴추천, #떡볶이, #스텔라떡볶이, #아름동맛집",2.0,0.0002349072116513977,13
41,capsyong_company,캡숑 떡볶이의 매력을 맛보고 싶으시다면구매는 프로필 링크  캡숑스토어에서 캡숑을 찾는 이유  시중에 판매되는 자극적인 맛이 아닌 태양초만의 고유 맛 그대로  중독성 있는 맛 그리움에 잠기는 맛 쌀떡같은 밀떡으로 식은 후에도 쫀득쫀득 말랑말랑고래사 어묵으로 더욱 맛있는 고퀄 오뎅  캡숑떡볶이 캡숑나게 먹는 법  캡숑로제떡볶이1 물 300ml  휘핑크림 250ml를 냄비에 투하한다2 소스와 캡숑떡을 넣고 잘 저어준다3 기호에 맞게 소세지와 치즈를 넣고 끓여준다당면을 추가하실 분들은 물을 더 넉넉히 넣어주세요 캡숑라볶이 라볶이는 물 550ml 캡숑떡볶이레시피에서 어묵 넣을 때 라면사리도 함께 넣어주면 끝 캡숑볶음밥 볶음밥은 물 550ml 떡볶이를 다 먹은 후 남은 양념에 양념이 많으면 양 조절해주세요밥을 넣고 볶다가 치즈김가루참기름옥수수콘 등을 기호에 맞게 넣어주면 끝떡볶이 떡스타그램 캡숑떡볶이 캡숑컴퍼니 kcm떡볶이 국민간식 LIKE  떡볶이그램 떡볶이스타그램 떡매니아 떡볶이매니아 밀떡 울트라캡숑떡볶이 캡숑스토어 캡숑컴퍼니 캡숑짜장떡볶이 떡볶이밀키트 밀떡 캡숑짜장떡볶이,"#떡볶이, #떡스타그램, #캡숑떡볶이, #캡숑컴퍼니, #kcm떡볶이, #국민간식, #LIKE, #韓国トッポッキ, #떡볶이그램, #떡볶이스타그램, #떡매니아, #떡볶이매니아, #밀떡, #울트라캡숑떡볶이, #캡숑스토어, #캡숑컴퍼니, #캡숑짜장떡볶이, #떡볶이밀키트, #밀떡, #캡숑짜장떡볶이",1.0,0.00011745360582569885,20
42,capsyong_company,캡숑 떡볶이의 매력을 맛보고 싶으시다면구매는 프로필 링크  캡숑스토어에서 캡숑을 찾는 이유  시중에 판매되는 자극적인 맛이 아닌 태양초만의 고유 맛 그대로  중독성 있는 맛 그리움에 잠기는 맛 쌀떡같은 밀떡으로 식은 후에도 쫀득쫀득 말랑말랑고래사 어묵으로 더욱 맛있는 고퀄 오뎅  캡숑떡볶이 캡숑나게 먹는 법  캡숑로제떡볶이1 물 300ml  휘핑크림 250ml를 냄비에 투하한다2 소스와 캡숑떡을 넣고 잘 저어준다3 기호에 맞게 소세지와 치즈를 넣고 끓여준다당면을 추가하실 분들은 물을 더 넉넉히 넣어주세요 캡숑라볶이 라볶이는 물 550ml 캡숑떡볶이레시피에서 어묵 넣을 때 라면사리도 함께 넣어주면 끝 캡숑볶음밥 볶음밥은 물 550ml 떡볶이를 다 먹은 후 남은 양념에 양념이 많으면 양 조절해주세요밥을 넣고 볶다가 치즈김가루참기름옥수수콘 등을 기호에 맞게 넣어주면 끝떡볶이 떡스타그램 캡숑떡볶이 캡숑컴퍼니 kcm떡볶이 국민간식 LIKE  떡볶이그램 떡볶이스타그램 떡매니아 떡볶이매니아 밀떡 울트라캡숑떡볶이 캡숑스토어 캡숑컴퍼니 캡숑짜장떡볶이 떡볶이밀키트 밀떡 캡숑짜장떡볶이,"#떡볶이, #떡스타그램, #캡숑떡볶이, #캡숑컴퍼니, #kcm떡볶이, #국민간식, #LIKE, #韓国トッポッキ, #떡볶이그램, #떡볶이스타그램, #떡매니아, #떡볶이매니아, #밀떡, #울트라캡숑떡볶이, #캡숑스토어, #캡숑컴퍼니, #캡숑짜장떡볶이, #떡볶이밀키트, #밀떡, #캡숑짜장떡볶이",1.0,0.00011745360582569885,20
43,capsyong_company,캡숑 떡볶이의 매력을 맛보고 싶으시다면구매는 프로필 링크  캡숑스토어에서 캡숑을 찾는 이유  시중에 판매되는 자극적인 맛이 아닌 태양초만의 고유 맛 그대로  중독성 있는 맛 그리움에 잠기는 맛 쌀떡같은 밀떡으로 식은 후에도 쫀득쫀득 말랑말랑고래사 어묵으로 더욱 맛있는 고퀄 오뎅  캡숑떡볶이 캡숑나게 먹는 법  캡숑로제떡볶이1 물 300ml  휘핑크림 250ml를 냄비에 투하한다2 소스와 캡숑떡을 넣고 잘 저어준다3 기호에 맞게 소세지와 치즈를 넣고 끓여준다당면을 추가하실 분들은 물을 더 넉넉히 넣어주세요 캡숑라볶이 라볶이는 물 550ml 캡숑떡볶이레시피에서 어묵 넣을 때 라면사리도 함께 넣어주면 끝 캡숑볶음밥 볶음밥은 물 550ml 떡볶이를 다 먹은 후 남은 양념에 양념이 많으면 양 조절해주세요밥을 넣고 볶다가 치즈김가루참기름옥수수콘 등을 기호에 맞게 넣어주면 끝떡볶이 떡스타그램 캡숑떡볶이 캡숑컴퍼니 kcm떡볶이 국민간식 LIKE  떡볶이그램 떡볶이스타그램 떡매니아 떡볶이매니아 밀떡 울트라캡숑떡볶이 캡숑스토어 캡숑컴퍼니 캡숑짜장떡볶이 떡볶이밀키트 밀떡 캡숑짜장떡볶이,"#떡볶이, #떡스타그램, #캡숑떡볶이, #캡숑컴퍼니, #kcm떡볶이, #국민간식, #LIKE, #韓国トッポッキ, #떡볶이그램, #떡볶이스타그램, #떡매니아, #떡볶이매니아, #밀떡, #울트라캡숑떡볶이, #캡숑스토어, #캡숑컴퍼니, #캡숑짜장떡볶이, #떡볶이밀키트, #밀떡, #캡숑짜장떡볶이",3.0,0.00035236081747709656,20
44,hebel_up,내돈내산서울중구맛집 북촌손만두 동대문역사문화공원점 북촌피냉면  7000원 만두떡볶이  6500원 새우만두  4000원 주소  서울 중구 장충단로 24910 1층 북촌손만두 동대문역사문화공원점 전화  0222755580 영업시간  매일 1030  0600맛집 서울맛집 서울중구맛집 냉면 coldnoodles 떡볶이 tteokbokki 만두 북촌손만두 북촌손만두동대문역사문화공원점 먹스타그램 먹스타 먹스타소통 먹스타맞팔 푸드스타그램 음식사진 food foodstagram foodphotography 좋반 좋튀 헤벨 헤벨업,"#내돈내산[서울중구맛집], #맛집, #서울맛집, #서울중구맛집, #냉면, #coldnoodles, #떡볶이, #tteokbokki, #만두, #북촌손만두, #북촌손만두동대문역사문화공원점, #먹스타그램, #먹스타, #먹스타소통, #먹스타맞팔, #푸드스타그램, #음식사진, #food, #foodstagram, #foodphotography, #좋반, #좋튀, #헤벨, #헤벨업",12.0,0.0014094432699083862,24
45,hyunhee1008,떡볶이공구 이벤트안녕하세요드디어 토끼방앗간떡볶이 공구 3차 오픈했습니다이번엔 주말만 짧게 호다닥하고 마무리 지을 예정입니다 공구 일자  1316일토끼방앗간떡볶이 가져올때마다 이벤트했는데 3차에 없으면 서운하겠쬬2차때했던 군침이 싹도노이벤트 기억하실까요 참여도가 낮아서 너무너무 아쉬웠지만 사진 잘찍으시는 분들이 많아서 제 어깨가 으쓱거리는데요 투표이벤트입니다사진 및 영상 순서대로 1234567번 중 가장 마음에 드는 사진 번호와 같이 떡볶이 먹고싶은 친구들을 댓글에 태그해주세요최다득표 사진엔 떡볶이 3종을투표하신 분들 중 2분에겐 커피쿠폰을 쏘겠습니다 맛설명오리지널은 매콤하지만 깔끔해서 저절로 손이 가는 기본메뉴에요로제는 오리지널보단 순하지만 그래도 살짝 매운감이 있어 맵찔이인 저에게 딱 맛있었던 제품입니다크림은 정말 부드러워서 입에서 살살 녹던 맛이었어요 특히 매운걸 먹지 못하는 아이들과 함께 먹기 안성맞춤인 제품입니다내용물특천어묵  순쌀떡 쌀떡누들밀떡  소세지  국산 양배추대파  소스 로제크림체다치즈  베이컨or새우 배송은 주문한 다음날 출고되며 다음날이면 받을 수 있다고 합니다,"#떡볶이공구, #이벤트안녕하세요!!드디어",65.0,0.007634484378670425,2
46,miroa7171,떡볶이코트 떡볶이레시피 떡볶이 떡볶이레시피,"#떡볶이코트, #떡볶이레시피, #떡볶이, #떡볶이레시피",2.0,0.0002349072116513977,4
47,bonbontteok_cheongju,봉봉떡볶이 밀키트 비비팩토리고객님의 찐후기 감사합니다 혜자 캠핑세트 너무 맛있다요 네가지맵기중 고를수있쥬 밖이든 집이든 간편한 봉봉수제키트들 믿고먹는 봉봉 수제 밀키트전문점 봉봉떡볶이 먹고싶을때 어디서든 간편하게 5분이면 뚝딱 봉봉 캠핑세트는 쫀득한 두가지 밀떡과 부산의 감칠맛을 자랑하는 어묵 두가지 맛나는 봉봉의 쫄면사리 손질된야채 다들어있어 골라먹는 재미까지봉봉 캠핑세트 한팩구성밀떡두가지어묵두가지소스두개쫄면사리야채 택배 주문 bonbontteokcheongju 프로필링크 스마트스토어 봉봉떡볶이 비비팩토리상상마켓아이디어스 청주지역은 매일 2시까지 주문시 37시 문고리 배송합니다 청주배달주문은 카톡채널 채팅봉봉떡볶이 전화로 가능합니다  문의07040688780봉봉 메뉴 국물봉봉떡볶이 짜장봉봉떡볶이 봉봉 누들어볶이 토마토새우봉봉떡볶이 까르봉봉떡볶이 로제봉봉떡볶이 바질크림떡볶이 봉봉 캠핑세트 봉봉 유부우동 봉봉 쫄면 봉봉 프리미엄어묵탕고객님은사랑입니다청주봉봉떡볶이    크림떡볶이 바질크림떡볶이 짜장떡볶이 fff 국물떡볶이 전국맛집 떡볶이그램 밀키트맛집 즉석떡볶이 동계캠핑 우동맛집 돌밥돌밥 주부스타그램 간편식 캠핑 밀키트추천 동남지구맛집 어묵탕 일상그램 사천동맛집 율량동맛집 캠핑요리 맛집,"#봉봉떡볶이, #밀키트, #비비팩토리고객님의, #청주봉봉떡볶이, #떡볶이, #로제떡볶이, #까르보나라떡볶이, #크림떡볶이, #바질크림떡볶이, #짜장떡볶이, #fff, #국물떡볶이, #전국맛집, #떡볶이그램, #밀키트맛집, #즉석떡볶이, #동계캠핑, #우동맛집, #돌밥돌밥, #주부스타그램, #간편식, #캠핑, #밀키트추천, #동남지구맛집, #어묵탕, #일상그램, #사천동맛집, #율량동맛집, #캠핑요리, #맛집",19.0,0.0022316185106882784,30
48,pm12si,여주쌀떡 쫀득쫀득 떡볶이,"#여주쌀떡, #쫀득쫀득, #떡볶이",1.0,0.00011745360582569885,3
49,jjeon_ye,한번 맛보신 분들은 꼭 재구매 해주시는 떡볶이사이드메뉴도 진짜 맛있으니까 함께 드셔보세요떡볶이는 공구때마다 단골손님이 점점 늘어난다요꺄아감사해요많은 업체들의 떡볶이를 수없이 먹어보고정착한 떡볶이 입니다많은 분들께서 믿고 구매해주셔서11차도 진행할 수 있게 되었어요아이들 간식이나 한끼 식사용으로짜장과 까르보나라 떡볶이도 인기가 좋아요일반떡은 당일생산 당일발송으로 냉장5일 보관 가능그 이후는 냉동하셨다가 완전해동후 조리하세요누들떡은 유통기한까지 냉동입니다매운맛 중간맛 순한맛짜장맛까르보나라맛밀떡누들떡사이드메뉴 야끼만두 김말이 쫄면 어묵면,,70.0,0.00822175240779892,0
50,realjune99,떡볶이 돈까스 맛있는 떡볶이와 돈까스따로 먹으면 더 맛있을 듯 맛스타그램 먹스타그램 데일리 소통 먹방 좋아요 daily food instafood foodstagram foodie selfie foodporn jmt,"#떡볶이, #돈까스, #맛스타그램, #먹스타그램, #데일리, #소통, #먹방, #좋아요, #daily, #food, #instafood, #foodstagram, #foodie, #selfie, #foodporn, #jmt",7.0,0.000822175240779892,16
51,e.hjamin,빨간떡볶이떡볶이이햄집밥매운떡볶이어제 진짜 매운게 먹고싶어서 급 만들었는데 너무 매움,"#빨간떡볶이, #떡볶이, #이햄집밥, #매운떡볶이어제",6.0,0.0007047216349541931,4
