Category,ID,Contents,Tags,Tags_sum,Tags_count,Tags_rate,Likes,Scaled_likes,Contents_len
피자,usa.3449, 영양공급 리북집 여자가을룩 일상스타그램 맞팔그램 맞팔은댓 이태원칵테일 서귀포딱새우회 맛있는음식 프로먹방꾼 맞팔선팔환영 음식 생신꽃배달 소통 먹방시작 심심해 피자 맛집스타그램 맞팔소통,"#영양공급, #리북집, #여자가을룩, #일상스타그램, #맞팔그램, #맞팔은댓, #이태원칵테일, #서귀포딱새우회, #맛있는음식, #프로먹방꾼, #맞팔선팔환영, #음식, #생신꽃배달, #소통, #먹방시작, #심심해, #피자, #맛집스타그램, #맞팔소통",19,7,36.84,3,0.001727115716753,102
피자,judaejun7, 너기 긍정적인생각 선팔은맞팔 조녜 맞팔선팔 먹는순간기절 소통 서귀포딱새우회 입간판 맞팔댓 인스타일상 난먹기만할거야 생신꽃배달 가족들과함께 밥상일기 요리그램 피자 맛집스타그램 전시홀,"#너기, #긍정적인생각, #선팔은맞팔, #조녜, #맞팔선팔, #먹는순간기절, #소통, #서귀포딱새우회, #입간판, #맞팔댓, #인스타일상, #난먹기만할거야, #생신꽃배달, #가족들과함께, #밥상일기, #요리그램, #피자, #맛집스타그램, #전시홀",19,7,36.84,0,0.0,101
피자,cuenoutataquezw, 일상 데일리 소통스타그램 멋글씨 맞팔선팔 맞팔하면선팔 시베리아횡단열차 맞팔해요우리 소소한일상 맞팔환영 서우봉 하동재첩국수 첫줄 좋튀 댓글소통 정신없다 피자 고냥이그램 반사,"#일상, #데일리, #소통스타그램, #멋글씨, #맞팔선팔, #맞팔하면선팔, #시베리아횡단열차, #맞팔해요우리, #소소한일상, #맞팔환영, #서우봉, #하동재첩국수, #첫줄, #좋튀, #댓글소통, #정신없다, #피자, #고냥이그램, #반사",19,4,21.05,3,0.001727115716753,96
피자,soncunseong, 대교 맛집 고마운사람 구구전복삼계탕 한국인의밥상 맞팔은댓 전용잔 댓글소통 맞팔은댓 음식그램 먹는게좋아 맛있어 즐거운추억하나추가 소통환영 존맛탱 시래기 피자 네일아트 먹어보자,"#대교, #맛집, #고마운사람, #구구전복삼계탕, #한국인의밥상, #맞팔은댓, #전용잔, #댓글소통, #맞팔은댓, #음식그램, #먹는게좋아, #맛있어, #즐거운추억하나추가, #소통환영, #존맛탱, #시래기, #피자, #네일아트, #먹어보자",19,7,36.84,0,0.0,97
피자,capyogug, 선팔은맞팔 팝핑댄스 금오동꽃집 아이교육은아이고고 맞팔해요 맞팔하면선팔 전용잔 맞팔가요 입간판 휴식시간 일상 맞팔은댓글 즐거운추억하나추가 홍대편집샵 3차주문 애쉬브라운 피자 네일아트 반사,"#선팔은맞팔, #팝핑댄스, #금오동꽃집, #아이교육은아이고고, #맞팔해요, #맞팔하면선팔, #전용잔, #맞팔가요, #입간판, #휴식시간, #일상, #맞팔은댓글, #즐거운추억하나추가, #홍대편집샵, #3차주문, #애쉬브라운, #피자, #네일아트, #반사",19,5,26.32,1,0.0005757052389176,104
피자,seongheono2, 오늘뭐먹지 맞팔100 가을계절 소통좋아요 일상생활 디디미니언쥬 음식이랑썸탐 댓글소통 2만원대 맞팔환영 일상 난먹기만할거야 즐거운추억하나추가 맞팔하자 댓글소통 골프공 피자 소통그램 소소한행복,"#오늘뭐먹지, #맞팔100, #가을계절, #소통좋아요, #일상생활, #디디미니언쥬, #음식이랑썸탐, #댓글소통, #2만원대, #맞팔환영, #일상, #난먹기만할거야, #즐거운추억하나추가, #맞팔하자, #댓글소통, #골프공, #피자, #소통그램, #소소한행복",19,5,26.32,2,0.0011514104778353,106
피자,pudeumung, 대교 팝핑댄스 첫줄좋반 메시지 좋반 갈월이골목 소통합시다 감칠맛가성비 유치원입학 강원도에어비앤비 인스타일상 난먹기만할거야 음색깡패 가족들과함께 밥상일기 요리그램 피자 네일아트 빵,"#대교, #팝핑댄스, #첫줄좋반, #메시지, #좋반, #갈월이골목, #소통합시다, #감칠맛가성비, #유치원입학, #강원도에어비앤비, #인스타일상, #난먹기만할거야, #음색깡패, #가족들과함께, #밥상일기, #요리그램, #피자, #네일아트, #빵",19,5,26.32,3,0.001727115716753,100
피자,kyliehall97vgl, 일상스타그램 선맞팔 첫줄좋반 구구전복삼계탕 맞팔그램 갈월이골목 시베리아횡단열차 감칠맛가성비 2만원대 음식그램 먹는게좋아 부천맛집추천 instafood 맞팔환영해요 좋아요반사 맞팔스타그램 피자 고냥이그램 반사,"#일상스타그램, #선맞팔, #첫줄좋반, #구구전복삼계탕, #맞팔그램, #갈월이골목, #시베리아횡단열차, #감칠맛가성비, #2만원대, #음식그램, #먹는게좋아, #부천맛집추천, #instafood, #맞팔환영해요, #좋아요반사, #맞팔스타그램, #피자, #고냥이그램, #반사",19,6,31.58,8,0.0046056419113413,116
피자,lainnemockler, 오늘뭐먹지 리북집 선팔은맞팔 캐디 일상생활 일상생활 먹팔해요 밴드로고 입간판 프로먹방꾼 두피문신 부천맛집추천 즐거운추억하나추가 맛이가너무좋아요 좋아요반사 시래기 피자 맛집스타그램 소소한행복,"#오늘뭐먹지, #리북집, #선팔은맞팔, #캐디, #일상생활, #일상생활, #먹팔해요, #밴드로고, #입간판, #프로먹방꾼, #두피문신, #부천맛집추천, #즐거운추억하나추가, #맛이가너무좋아요, #좋아요반사, #시래기, #피자, #맛집스타그램, #소소한행복",19,7,36.84,5,0.0028785261945883,106
피자,jeonggeonbae1, 선팔하면맞팔 수유설빙 금오동꽃집 첫줄반사 맞팔선팔 맞팔하면선팔 시베리아횡단열차 맛이좋아요 2만원대 익선동비밀 배고프당 음식 음색깡패 홍대편집샵 먹방시작 맞좋튀 피자 먹자그램 먹는순간은행복,"#선팔하면맞팔, #수유설빙, #금오동꽃집, #첫줄반사, #맞팔선팔, #맞팔하면선팔, #시베리아횡단열차, #맛이좋아요, #2만원대, #익선동비밀, #배고프당, #음식, #음색깡패, #홍대편집샵, #먹방시작, #맞좋튀, #피자, #먹자그램, #먹는순간은행복",19,3,15.79,1,0.0005757052389176,105
피자,gimseog681, 선팔하면맞팔 데일리 여자가을룩 메시지 어린이집졸업 일상생활 이태원칵테일 맞팔해요우리 소소한일상 프로먹방꾼 인스타일상 맛있어 음색깡패 맛이가너무좋아요 맞팔해용 맞팔스타그램 피자 네일아트 먹어보자,"#선팔하면맞팔, #데일리, #여자가을룩, #메시지, #어린이집졸업, #일상생활, #이태원칵테일, #맞팔해요우리, #소소한일상, #프로먹방꾼, #인스타일상, #맛있어, #음색깡패, #맛이가너무좋아요, #맞팔해용, #맞팔스타그램, #피자, #네일아트, #먹어보자",19,7,36.84,1,0.0005757052389176,108
피자,candicevangcgipt, 오늘뭐먹지 데일리 데일리그램 구구전복삼계탕 맞팔해요 특별한날특별한선물 스파게티 맞팔가요 집에안갈라함 음식그램 일상 난먹기만할거야 첫줄 맞팔환영해요 좋아요반사 가족여행 피자 네일아트 맞팔소통,"#오늘뭐먹지, #데일리, #데일리그램, #구구전복삼계탕, #맞팔해요, #특별한날특별한선물, #스파게티, #맞팔가요, #집에안갈라함, #음식그램, #일상, #난먹기만할거야, #첫줄, #맞팔환영해요, #좋아요반사, #가족여행, #피자, #네일아트, #맞팔소통",19,4,21.05,5,0.0028785261945883,106
피자,namil527, 일상스타그램 선맞팔 돼지 메시지 어린이집졸업 갈월이골목 전용잔 맛이좋아요 소통하자 휴식시간 죠스 음식 선팔은곧맞팔 좋튀 일상소통 시래기 피자 소통해요우리 반사,"#일상스타그램, #선맞팔, #돼지, #메시지, #어린이집졸업, #갈월이골목, #전용잔, #맛이좋아요, #소통하자, #휴식시간, #죠스, #음식, #선팔은곧맞팔, #좋튀, #일상소통, #시래기, #피자, #소통해요우리, #반사",19,5,26.32,3,0.001727115716753,89
피자,kyliehill447vqa, 영양공급 팝핑댄스 선팔은맞팔 조녜 같이먹자 웨딩부케 전용잔 광주근교나들이 입간판 프로먹방꾼 인스타일상 일상기록 안압지야경 소통 일상소통 애쉬브라운 피자 소통해요우리 빵,"#영양공급, #팝핑댄스, #선팔은맞팔, #조녜, #같이먹자, #웨딩부케, #전용잔, #광주근교나들이, #입간판, #프로먹방꾼, #인스타일상, #일상기록, #안압지야경, #소통, #일상소통, #애쉬브라운, #피자, #소통해요우리, #빵",19,8,42.11,1,0.0005757052389176,94
피자,namceonna7, 영양공급 선맞팔 고마운사람 소통좋아요 맞팔해요 웨딩부케 선팔후맞팔 맞팔가요 먹방찍고옴 대학로맛집추천 맞팔선팔환영 일상기록 음색깡패 백일상꾸미기 먹방시작 맞팔 피자 고냥이그램 선팔맞팔,"#영양공급, #선맞팔, #고마운사람, #소통좋아요, #맞팔해요, #웨딩부케, #선팔후맞팔, #맞팔가요, #먹방찍고옴, #대학로맛집추천, #맞팔선팔환영, #일상기록, #음색깡패, #백일상꾸미기, #먹방시작, #맞팔, #피자, #고냥이그램, #선팔맞팔",19,2,10.53,1,0.0005757052389176,102
피자,bettyslater672011, 영양공급 맛집 데일리그램 첫줄반사 좋반 먹는순간기절 선팔후맞팔 광주근교나들이 먹방찍고옴 곱창국수 먹는게좋아 맞팔은댓글 첫줄 맛이가너무좋아요 맞팔해용 맞팔 피자 고냥이그램 반사,"#영양공급, #맛집, #데일리그램, #첫줄반사, #좋반, #먹는순간기절, #선팔후맞팔, #광주근교나들이, #먹방찍고옴, #곱창국수, #먹는게좋아, #맞팔은댓글, #첫줄, #맛이가너무좋아요, #맞팔해용, #맞팔, #피자, #고냥이그램, #반사",19,4,21.05,5,0.0028785261945883,98
피자,ji_min5112, 수유타투잘하는곳 맞팔100 고마운사람 조녜 한국인의밥상 맞팔은댓 소통 밴드로고 맞팔은댓 맞팔환영 죠스 음식 instafood 백일상꾸미기 밥상일기 정신없다 피자 소통해요 선팔맞팔,"#수유타투잘하는곳, #맞팔100, #고마운사람, #조녜, #한국인의밥상, #맞팔은댓, #소통, #밴드로고, #맞팔은댓, #맞팔환영, #죠스, #음식, #instafood, #백일상꾸미기, #밥상일기, #정신없다, #피자, #소통해요, #선팔맞팔",19,6,31.58,1,0.0005757052389176,100
피자,consslindok, 오늘뭐먹지 캐논800d 여자가을룩 너무맛있어 같이먹자 먹팔맞팔 전용잔 감칠맛가성비 먹방찍고옴 휴식시간 문어낚시 부천맛집추천 instafood 가족들과함께 밥상일기 애쉬브라운 피자 고냥이그램 미용,"#오늘뭐먹지, #캐논800d, #여자가을룩, #너무맛있어, #같이먹자, #먹팔맞팔, #전용잔, #감칠맛가성비, #먹방찍고옴, #휴식시간, #문어낚시, #부천맛집추천, #instafood, #가족들과함께, #밥상일기, #애쉬브라운, #피자, #고냥이그램, #미용",19,5,26.32,2,0.0011514104778353,109
피자,gyongi161, 선팔하면맞팔 캐논800d 고마운사람 일상스타그램 같이먹자 특별한날특별한선물 먹팔해요 맞팔가요 입간판 강원도에어비앤비 서우봉 난먹기만할거야 넘모맛있어 맞팔하자 3차주문 애쉬브라운 피자 먹자그램 미용,"#선팔하면맞팔, #캐논800d, #고마운사람, #일상스타그램, #같이먹자, #특별한날특별한선물, #먹팔해요, #맞팔가요, #입간판, #강원도에어비앤비, #서우봉, #난먹기만할거야, #넘모맛있어, #맞팔하자, #3차주문, #애쉬브라운, #피자, #먹자그램, #미용",19,4,21.05,1,0.0005757052389176,110
피자,jenniferprice5766, 선팔하면맞팔 수유설빙 돼지 소통좋아요 한국인의밥상 먹팔맞팔 소통합시다 맞팔가요 유치원입학 강원도에어비앤비 인스타일상 맛있어 선팔은곧맞팔 눈호강하고 일상소통 맞좋튀 피자 맛집스타그램 선팔맞팔,"#선팔하면맞팔, #수유설빙, #돼지, #소통좋아요, #한국인의밥상, #먹팔맞팔, #소통합시다, #맞팔가요, #유치원입학, #강원도에어비앤비, #인스타일상, #맛있어, #선팔은곧맞팔, #눈호강하고, #일상소통, #맞좋튀, #피자, #맛집스타그램, #선팔맞팔",19,5,26.32,2,0.0011514104778353,106
피자,chloerampling382oxv, 일상 맞팔좋아요 고마운사람 구구전복삼계탕 일상생활 일상생활 음식이랑썸탐 맞팔해요우리 맞팔은댓 곱창국수 서우봉 하동재첩국수 넘모맛있어 소통 3차주문 골프공 피자 네일아트 미용,"#일상, #맞팔좋아요, #고마운사람, #구구전복삼계탕, #일상생활, #일상생활, #음식이랑썸탐, #맞팔해요우리, #맞팔은댓, #곱창국수, #서우봉, #하동재첩국수, #넘모맛있어, #소통, #3차주문, #골프공, #피자, #네일아트, #미용",19,7,36.84,4,0.0023028209556706,97
피자,juhye6196, 일상 맞팔좋아요 금오동꽃집 아이교육은아이고고 좋반 먹팔맞팔 스파게티 강릉여행중 유치원입학 익선동비밀 먹는게좋아 맞팔은댓글 instafood 백일상꾸미기 밥상일기 맞팔 피자 맛집스타그램 맞팔소통,"#일상, #맞팔좋아요, #금오동꽃집, #아이교육은아이고고, #좋반, #먹팔맞팔, #스파게티, #강릉여행중, #유치원입학, #익선동비밀, #먹는게좋아, #맞팔은댓글, #instafood, #백일상꾸미기, #밥상일기, #맞팔, #피자, #맛집스타그램, #맞팔소통",19,7,36.84,3,0.001727115716753,108
피자,edtrajnisethod, 과슈 맞팔좋아요 소통스타그램 캐디 한국인의밥상 특별한날특별한선물 전용잔 강릉여행중 소소한일상 휴식시간 배고프당 에스컬레이터 넘모맛있어 가족들과함께 일상소통 맞팔스타그램 피자 일상 먹어보자,"#과슈, #맞팔좋아요, #소통스타그램, #캐디, #한국인의밥상, #특별한날특별한선물, #전용잔, #강릉여행중, #소소한일상, #휴식시간, #배고프당, #에스컬레이터, #넘모맛있어, #가족들과함께, #일상소통, #맞팔스타그램, #피자, #일상, #먹어보자",19,5,26.32,0,0.0,105
피자,heat.hermetcalfe12x3g, 일상스타그램 맛집 선팔은맞팔 너무맛있어 같이먹자 일상사진 소통 맞팔가요 맛있는음식 강원도에어비앤비 문어낚시 부천맛집추천 instafood 소통환영 3차주문 애쉬브라운 피자 먹자그램 먹는순간은행복,"#일상스타그램, #맛집, #선팔은맞팔, #너무맛있어, #같이먹자, #일상사진, #소통, #맞팔가요, #맛있는음식, #강원도에어비앤비, #문어낚시, #부천맛집추천, #instafood, #소통환영, #3차주문, #애쉬브라운, #피자, #먹자그램, #먹는순간은행복",19,7,36.84,1,0.0005757052389176,109
피자,mamataeg4, 퇴사하고싶다 수유설빙 가을계절 캐디 좋반 먹팔맞팔 이태원칵테일 밴드로고 맛있는음식 맞팔댓 문어낚시 하동재첩국수 맞팔좋아요 소통환영 맞팔해용 가족여행 피자 소통그램 소소한행복,"#퇴사하고싶다, #수유설빙, #가을계절, #캐디, #좋반, #먹팔맞팔, #이태원칵테일, #밴드로고, #맛있는음식, #맞팔댓, #문어낚시, #하동재첩국수, #맞팔좋아요, #소통환영, #맞팔해용, #가족여행, #피자, #소통그램, #소소한행복",19,4,21.05,7,0.0040299366724237,97
피자,torpurusemiix, 선팔하면맞팔 데일리 첫줄좋반 조녜 좋반 먹는순간기절 소통합시다 감칠맛가성비 입간판 익선동비밀 두피문신 음식 즐거운추억하나추가 소통환영 존맛탱 맞팔 피자 소통그램 소소한행복,"#선팔하면맞팔, #데일리, #첫줄좋반, #조녜, #좋반, #먹는순간기절, #소통합시다, #감칠맛가성비, #입간판, #익선동비밀, #두피문신, #음식, #즐거운추억하나추가, #소통환영, #존맛탱, #맞팔, #피자, #소통그램, #소소한행복",19,3,15.79,4,0.0023028209556706,96
피자,viviannamoon,오늘도 bnk썸 캠핑존  여기 너무 조아  bnk썸  bnk썸캠핑존  사직실내체육관  피자  맥주  무궁화썸  송월타월  양말또받음  뒷풀이  피날레  신난다  드림아이  드림아이치어리딩  드림아이치어리더  드림아이한나윤,"#bnk썸, #bnk썸캠핑존, #사직실내체육관, #피자, #맥주, #무궁화썸, #송월타월, #양말또받음, #뒷풀이, #피날레, #신난다, #드림아이, #드림아이치어리딩, #드림아이치어리더, #드림아이한나윤",15,1,6.67,4,0.0023028209556706,123
피자,trammellayana, 과슈 맞팔100 고마운사람 아이교육은아이고고 같이먹자 디디미니언쥬 소통 서귀포딱새우회 집에안갈라함 대학로맛집추천 인스타일상 신월동네일 선팔은곧맞팔 맞팔하자 댓글소통 네일샵 피자 소통해요우리 맞팔소통,"#과슈, #맞팔100, #고마운사람, #아이교육은아이고고, #같이먹자, #디디미니언쥬, #소통, #서귀포딱새우회, #집에안갈라함, #대학로맛집추천, #인스타일상, #신월동네일, #선팔은곧맞팔, #맞팔하자, #댓글소통, #네일샵, #피자, #소통해요우리, #맞팔소통",19,5,26.32,1,0.0005757052389176,111
피자,coegongma, 오늘뭐먹지 긍정적인생각 돼지 일상스타그램 어린이집졸업 아기옷스타그램 선팔후맞팔 광주근교나들이 입간판 음식그램 죠스 일상기록 넘모맛있어 소통 맞팔해용 맞좋튀 피자 소통그램 먹어보자,"#오늘뭐먹지, #긍정적인생각, #돼지, #일상스타그램, #어린이집졸업, #아기옷스타그램, #선팔후맞팔, #광주근교나들이, #입간판, #음식그램, #죠스, #일상기록, #넘모맛있어, #소통, #맞팔해용, #맞좋튀, #피자, #소통그램, #먹어보자",19,7,36.84,0,0.0,100
피자,lbusalguz, 선팔하면맞팔 맞팔좋아요 제작하기 구구전복삼계탕 맞팔선팔 웨딩부케 음식이랑썸탐 서귀포딱새우회 입간판 휴식시간 맞팔선팔환영 부천맛집추천 여름마켓 소통 댓글소통 맞팔스타그램 피자 일상 반사,"#선팔하면맞팔, #맞팔좋아요, #제작하기, #구구전복삼계탕, #맞팔선팔, #웨딩부케, #음식이랑썸탐, #서귀포딱새우회, #입간판, #휴식시간, #맞팔선팔환영, #부천맛집추천, #여름마켓, #소통, #댓글소통, #맞팔스타그램, #피자, #일상, #반사",19,8,42.11,1,0.0005757052389176,103
피자,joeunlee18, 일상스타그램 데일리 데일리그램 메시지 일상생활 디디미니언쥬 선팔후맞팔 맞팔가요 집에안갈라함 강원도에어비앤비 맞팔선팔환영 부천맛집추천 instafood 백일상꾸미기 먹방시작 시래기 피자 소통해요우리 미용,"#일상스타그램, #데일리, #데일리그램, #메시지, #일상생활, #디디미니언쥬, #선팔후맞팔, #맞팔가요, #집에안갈라함, #강원도에어비앤비, #맞팔선팔환영, #부천맛집추천, #instafood, #백일상꾸미기, #먹방시작, #시래기, #피자, #소통해요우리, #미용",19,5,26.32,3,0.001727115716753,113
피자,gilseungdae5, 선팔은맞팔 데일리 고마운사람 구구전복삼계탕 좋반 먹는순간기절 스파게티 강릉여행중 유치원입학 맞팔댓 두피문신 신월동네일 첫줄 가족들과함께 먹방시작 맞팔스타그램 피자 일상 선팔맞팔,"#선팔은맞팔, #데일리, #고마운사람, #구구전복삼계탕, #좋반, #먹는순간기절, #스파게티, #강릉여행중, #유치원입학, #맞팔댓, #두피문신, #신월동네일, #첫줄, #가족들과함께, #먹방시작, #맞팔스타그램, #피자, #일상, #선팔맞팔",19,6,31.58,1,0.0005757052389176,99
피자,andrea9758martideq, 오늘뭐먹지 선맞팔 데일리그램 조녜 좋반 웨딩부케 소통합시다 광주근교나들이 먹방찍고옴 음식그램 인스타일상 부천맛집추천 instafood 좋튀 댓글소통 네일샵 피자 소통해요 먹어보자,"#오늘뭐먹지, #선맞팔, #데일리그램, #조녜, #좋반, #웨딩부케, #소통합시다, #광주근교나들이, #먹방찍고옴, #음식그램, #인스타일상, #부천맛집추천, #instafood, #좋튀, #댓글소통, #네일샵, #피자, #소통해요, #먹어보자",19,6,31.58,3,0.001727115716753,100
피자,dianajohnston99b88, 일상 수유설빙 구조도 조녜 맞팔해요 맞팔은댓 음식이랑썸탐 강릉여행중 입간판 곱창국수 두피문신 일상기록 여름마켓 소통환영 좋아요반사 심심해 피자 침나올라그램 미용,"#일상, #수유설빙, #구조도, #조녜, #맞팔해요, #맞팔은댓, #음식이랑썸탐, #강릉여행중, #입간판, #곱창국수, #두피문신, #일상기록, #여름마켓, #소통환영, #좋아요반사, #심심해, #피자, #침나올라그램, #미용",19,5,26.32,8,0.0046056419113413,90
피자,joeunjeong37284, 과슈 팝핑댄스 금오동꽃집 멋글씨 한국인의밥상 일상사진 음식이랑썸탐 서귀포딱새우회 집에안갈라함 대학로맛집추천 죠스 음식 생신꽃배달 소통환영 일상소통 네일샵 피자 먹자그램 전시홀,"#과슈, #팝핑댄스, #금오동꽃집, #멋글씨, #한국인의밥상, #일상사진, #음식이랑썸탐, #서귀포딱새우회, #집에안갈라함, #대학로맛집추천, #죠스, #음식, #생신꽃배달, #소통환영, #일상소통, #네일샵, #피자, #먹자그램, #전시홀",19,2,10.53,1,0.0005757052389176,98
피자,keshapollauf, 오늘뭐먹지 캐논800d 소통스타그램 일상스타그램 일상생활 먹는순간기절 전용잔 맞팔해요우리 유치원입학 휴식시간 죠스 신월동네일 선팔은곧맞팔 소통환영 좋아요반사 시래기 피자 먹자그램 맞팔소통,"#오늘뭐먹지, #캐논800d, #소통스타그램, #일상스타그램, #일상생활, #먹는순간기절, #전용잔, #맞팔해요우리, #유치원입학, #휴식시간, #죠스, #신월동네일, #선팔은곧맞팔, #소통환영, #좋아요반사, #시래기, #피자, #먹자그램, #맞팔소통",19,6,31.58,1,0.0005757052389176,105
피자,hyeonsugseog3, 퇴사하고싶다 데일리 구조도 아이교육은아이고고 맞팔그램 디디미니언쥬 이태원칵테일 맞팔해 입간판 휴식시간 인스타일상 맞팔해여 음색깡패 가족들과함께 맞팔해용 맞팔스타그램 피자 일상 소소한행복,"#퇴사하고싶다, #데일리, #구조도, #아이교육은아이고고, #맞팔그램, #디디미니언쥬, #이태원칵테일, #맞팔해, #입간판, #휴식시간, #인스타일상, #맞팔해여, #음색깡패, #가족들과함께, #맞팔해용, #맞팔스타그램, #피자, #일상, #소소한행복",19,7,36.84,2,0.0011514104778353,104
피자,ijinseon930, 오늘뭐먹지 데일리 돼지 멋글씨 한국인의밥상 일상생활 스파게티 맞팔해 집에안갈라함 대학로맛집추천 두피문신 음식 즐거운추억하나추가 소통 일상소통 애쉬브라운 피자 일상 빵,"#오늘뭐먹지, #데일리, #돼지, #멋글씨, #한국인의밥상, #일상생활, #스파게티, #맞팔해, #집에안갈라함, #대학로맛집추천, #두피문신, #음식, #즐거운추억하나추가, #소통, #일상소통, #애쉬브라운, #피자, #일상, #빵",19,5,26.32,3,0.001727115716753,93
피자,muck_cook_stagram,해피했던 크리스마스 파튀  이태원  이태원맛집  이태원역  이태원역맛집  터틀힙  수제  피자  보쌈  파스타  케잌  크리스마스  메리크리스마스  크리스마스파티  수제파스타  수제보쌈  홈파티  수제따라올_맛집없음  맛집  맛집탐방  맛집추천  먹스타그램  술스타그램  술집추천  술집탐방  술집  힐링,"#이태원, #이태원맛집, #이태원역, #이태원역맛집, #터틀힙, #수제, #피자, #보쌈, #파스타, #케잌, #크리스마스, #메리크리스마스, #크리스마스파티, #수제파스타, #수제보쌈, #홈파티, #수제따라올_맛집없음, #맛집, #맛집탐방, #맛집추천, #먹스타그램, #술스타그램, #술집추천, #술집탐방, #술집, #힐링",26,4,15.38,3,0.001727115716753,170
피자,gangjaseob1, 일상 긍정적인생각 금오동꽃집 조녜 맞팔해요 일상사진 분관 서귀포딱새우회 입간판 휴식시간 먹는게좋아 신월동네일 안압지야경 맛이가너무좋아요 댓글소통 애쉬브라운 피자 소통해요 소소한행복,"#일상, #긍정적인생각, #금오동꽃집, #조녜, #맞팔해요, #일상사진, #분관, #서귀포딱새우회, #입간판, #휴식시간, #먹는게좋아, #신월동네일, #안압지야경, #맛이가너무좋아요, #댓글소통, #애쉬브라운, #피자, #소통해요, #소소한행복",19,5,26.32,3,0.001727115716753,101
피자,najeongjung8, 일상 인스타데일리 여자가을룩 첫줄반사 같이먹자 디디미니언쥬 선팔후맞팔 밴드로고 2만원대 프로먹방꾼 문어낚시 에스컬레이터 instafood 좋튀 밥상일기 맞좋튀 피자 소통그램 먹어보자,"#일상, #인스타데일리, #여자가을룩, #첫줄반사, #같이먹자, #디디미니언쥬, #선팔후맞팔, #밴드로고, #2만원대, #프로먹방꾼, #문어낚시, #에스컬레이터, #instafood, #좋튀, #밥상일기, #맞좋튀, #피자, #소통그램, #먹어보자",19,6,31.58,3,0.001727115716753,102
피자,husthat_cook9, 일상스타그램 수유설빙 소통스타그램 맞팔로우 일상생활 맞팔하면선팔 음식이랑썸탐 맞팔해요우리 2만원대 익선동비밀 일상 음식 instafood 가족들과함께 존맛탱 애쉬브라운 피자 소통그램 소소한행복,"#일상스타그램, #수유설빙, #소통스타그램, #맞팔로우, #일상생활, #맞팔하면선팔, #음식이랑썸탐, #맞팔해요우리, #2만원대, #익선동비밀, #일상, #음식, #instafood, #가족들과함께, #존맛탱, #애쉬브라운, #피자, #소통그램, #소소한행복",19,5,26.32,1,0.0005757052389176,108
피자,nerirobynf, 선팔은맞팔 선맞팔 첫줄좋반 첫줄반사 맞팔해요 특별한날특별한선물 선팔후맞팔 댓글소통 2만원대 프로먹방꾼 서우봉 일상기록 선팔은곧맞팔 맛이가너무좋아요 일상소통 심심해 피자 맛집스타그램 먹어보자,"#선팔은맞팔, #선맞팔, #첫줄좋반, #첫줄반사, #맞팔해요, #특별한날특별한선물, #선팔후맞팔, #댓글소통, #2만원대, #프로먹방꾼, #서우봉, #일상기록, #선팔은곧맞팔, #맛이가너무좋아요, #일상소통, #심심해, #피자, #맛집스타그램, #먹어보자",19,5,26.32,3,0.001727115716753,106
피자,mela.niegill677lcg, 과슈 맞팔좋아요 가을계절 첫줄반사 맞팔선팔 갈월이골목 소통 서귀포딱새우회 입간판 음식그램 서우봉 맞팔해여 음색깡패 맞팔하자 맞팔해용 심심해 피자 옛것들 전시홀,"#과슈, #맞팔좋아요, #가을계절, #첫줄반사, #맞팔선팔, #갈월이골목, #소통, #서귀포딱새우회, #입간판, #음식그램, #서우봉, #맞팔해여, #음색깡패, #맞팔하자, #맞팔해용, #심심해, #피자, #옛것들, #전시홀",19,7,36.84,0,0.0,89
피자,barb.arametcalfeori, 오늘뭐먹지 데일리 선팔은맞팔 메시지 같이먹자 웨딩부케 시베리아횡단열차 맞팔가요 소소한일상 맞팔환영 죠스 맞팔해여 첫줄 홍대편집샵 일상소통 애쉬브라운 피자 소통해요 선팔맞팔,"#오늘뭐먹지, #데일리, #선팔은맞팔, #메시지, #같이먹자, #웨딩부케, #시베리아횡단열차, #맞팔가요, #소소한일상, #맞팔환영, #죠스, #맞팔해여, #첫줄, #홍대편집샵, #일상소통, #애쉬브라운, #피자, #소통해요, #선팔맞팔",19,4,21.05,1,0.0005757052389176,96
피자,sodam812, 대교 캐논800d 선팔은맞팔 메시지 맞팔해요 먹는순간기절 시베리아횡단열차 맞팔가요 집에안갈라함 음식그램 죠스 부천맛집추천 넘모맛있어 좋튀 밥상일기 맞좋튀 피자 맛집스타그램 먹는순간은행복,"#대교, #캐논800d, #선팔은맞팔, #메시지, #맞팔해요, #먹는순간기절, #시베리아횡단열차, #맞팔가요, #집에안갈라함, #음식그램, #죠스, #부천맛집추천, #넘모맛있어, #좋튀, #밥상일기, #맞좋튀, #피자, #맛집스타그램, #먹는순간은행복",19,4,21.05,1,0.0005757052389176,104
피자,hammuncae, 수유타투잘하는곳 맞팔좋아요 금오동꽃집 캐디 한국인의밥상 디디미니언쥬 음식이랑썸탐 맞팔해요우리 맞팔은댓 휴식시간 일상 맞팔은댓글 생신꽃배달 눈호강하고 존맛탱 맞팔스타그램 피자 일상 먹는순간은행복,"#수유타투잘하는곳, #맞팔좋아요, #금오동꽃집, #캐디, #한국인의밥상, #디디미니언쥬, #음식이랑썸탐, #맞팔해요우리, #맞팔은댓, #휴식시간, #일상, #맞팔은댓글, #생신꽃배달, #눈호강하고, #존맛탱, #맞팔스타그램, #피자, #일상, #먹는순간은행복",19,6,31.58,2,0.0011514104778353,108
